row_num,ID,clickable_doi,Title,Year,Authors,year_split,first_code_initials,first_code_include,first_code_reason,second_code_include,second_code_reason,second_code_initials,new_id,coder
160,405ba197,http://doi.org/10.1016/j.pragma.2007.02.004,A filial son or a loving mother?. Evaluation as recontextualisation devices in property transaction reports,2008,"Kong, K.C.C.",Pre-OS,iac 60,Yes,NA,NA,NA,NA,179,lk
479,3.400467E7,http://doi.org/10.1016/j.jml.2007.11.001,Salvaging a childhood language,2008,"Au, T.K.-f., Oh, J.S., Knightly, L.M., Jun, S.-A., Romo, L.F.",Pre-OS,iac 179,Yes,NA,NA,NA,NA,180,lk
352,30872b86,http://doi.org/10.1515/LITY.2008.037,Negative cycles,2008,"Van Gelderen, E.",Pre-OS,emb 152,Yes,NA,NA,NA,NA,181,mr
566,388e2a49,http://doi.org/10.1111/j.1944-9720.2009.01024.x,Online extensive reading for advanced foreign language learners: An evaluation study,2009,"Arnold, N.",Pre-OS,kc 166,Yes,NA,NA,NA,NA,182,mr
10,ccc62ae2,http://doi.org/10.1111/j.1467-971X.2009.01611.x,Thanking responders in Cameroon English,2009,"Ouafeu, Y.T.S.",Pre-OS,emb 10,Yes,NA,NA,NA,NA,183,mr
127,bbe3b391,http://doi.org/10.1016/j.system.2007.10.006,The role of linguistic knowledge in word-meaning inferencing,2008,"Kaivanpanah, S., Alavi, S.M.",Pre-OS,iac 27,Yes,NA,NA,NA,NA,184,mr
590,5edbdaa9,http://doi.org/10.1080/15235880903372860,Bilingual intercultural teacher education: Nuevos maestros para bolivia,2009,"Delany-Barmann, G.",Pre-OS,kc 190,Yes,NA,NA,NA,NA,185,mr
269,4419bc62,http://doi.org/10.1016/j.pragma.2007.07.016,Freedoms and constraints in semi-institutional television discussions: The case of mixed format panel discussions,2008,"Guillot, M.-N.",Pre-OS,kc 69,Yes,NA,NA,NA,NA,186,mr
338,d256d617,http://doi.org/10.1016/j.jneuroling.2008.07.001,Knowledge of the semantic constraints on adjective order can be selectively impaired,2009,"Kemmerer, D., Tranel, D., Zdanczyk, C.",Pre-OS,emb 138,Yes,NA,NA,NA,NA,187,mr
432,6f4dc53a,http://doi.org/10.1080/10926480902830847,"\""The ivory tower\"" on an \""unstable foundation\"": Playful language, humor, and metaphor in the negotiation of scientists' identities",2009,"Ritchie, L.D., Schell, C.",Pre-OS,iac 132,Yes,NA,NA,NA,NA,188,mr
231,63eb8491,http://doi.org/10.1016/j.system.2008.12.006,The relative effectiveness of different types of direct written corrective feedback,2009,"Bitchener, J., Knoch, U.",Pre-OS,kc 31,Yes,NA,NA,NA,NA,189,mr
153,b192ec7e,http://doi.org/,Taking a reading/writing intervention for secondary English language learners on the road: Lessons learned from the pathway project,2008,"Olson, C.B., Land, R.",Pre-OS,iac 53,Yes,NA,NA,NA,NA,190,mr
211,693a0b10,http://doi.org/10.3176/lu.2008.3.04,Syntactic functions of modal words in modern Mari,2008,"Anisimova, O.",Pre-OS,kc 11,Yes,NA,NA,NA,NA,191,mr
458,7dccf3fb,http://doi.org/10.1044/1092-4388(2009/08-0008),Producing American English vowels during vocal tract growth: A perceptual categorization study of synthesized vowels,2009,"Ménard, L., Davis, B.L., Boë, L.-J., Roy, J.-P.",Pre-OS,iac 158,Yes,NA,NA,NA,NA,192,mr
75,67de56e6,http://doi.org/10.1037/a0014555,"Additivity of Factor Effects in Reading Tasks Is Still a Challenge for Computational Models: Reply to Ziegler, Perry, and Zorzi (2009)",2009,"Besner, D., O'Malley, S.",Pre-OS,emb 75,Yes,NA,NA,NA,NA,193,mr
301,787d901e,http://doi.org/10.1097/01.TLD.0000333597.45715.57,Teaching graduate students to make evidence-based intervention decisions: Application of a seven-step process within an authentic learning context,2008,"Gillam, S.L., Gillam, R.B.",Pre-OS,emb 101,Yes,NA,NA,NA,NA,194,mr
115,58049d3a,http://doi.org/10.1177/0261927X07313656,The implicit meta-theory that has inspired and restricted LCM research: Why some studies were conducted but others not,2008,"Fiedler, K.",Pre-OS,iac 15,Yes,NA,NA,NA,NA,195,mr
215,f0df89c3,http://doi.org/10.1080/09588220802447727,Construction grammar in ICALL,2008,"Schulze, M., Penner, N.",Pre-OS,kc 15,Yes,NA,NA,NA,NA,196,mr
147,12670d7b,http://doi.org/10.1002/j.1545-7249.2009.tb00188.x,Globalization and language learning in rural Japan: The role of English in the local linguistic ecology,2009,"Kubota, R., McKay, S.",Pre-OS,iac 47,Yes,NA,NA,NA,NA,197,mr
62,39f7fee7,http://doi.org/,"Metaphor, mythology, and a navajo verb: The role of cultural constructs in the Lexicography of Endangered Languages",2009,"Field, M.C.",Pre-OS,emb 62,Yes,NA,NA,NA,NA,198,mr
470,be6d12b4,http://doi.org/10.1075/jpcl.23.2.03rus,Formalizing creole sound change: An optimality theoretic account,2008,"Webb, E.R.",Pre-OS,iac 170,Yes,NA,NA,NA,NA,199,mr
394,b4634b48,http://doi.org/10.3176/lu.2008.2.04,A note on personal pronouns in Enets and Northern Samoyedic,2008,"Siegl, F.",Pre-OS,emb 194,Yes,NA,NA,NA,NA,200,mr
109,2df0bfbc,http://doi.org/10.1177/1750481307085576,Surging ahead to a new way forward: The metaphorical foreshadowing of a policy shift,2008,"Hobbs, P.",Pre-OS,iac 9,Yes,NA,NA,NA,NA,201,mr
413,9e72d433,http://doi.org/10.1111/j.1749-818X.2007.00043.x,Islands,2008,"Boeckx, C.",Pre-OS,iac 113,Yes,NA,NA,NA,NA,202,mr
66,da82dbe2,http://doi.org/10.1515/LING.2008.016,The semantics of particles: Advantages of a contrastive and panchronic approach: A study of the polysemy of French déjà and Italian già,2008,"Hansen, M.-B.M., Strudsholm, E.",Pre-OS,emb 66,Yes,NA,NA,NA,NA,203,mr
169,66233d34,http://doi.org/10.1111/j.1467-971X.2009.01593.x,Modals and quasi-modals in world Englishes,2009,"Collins, P.",Pre-OS,iac 69,Yes,NA,NA,NA,NA,204,mr
321,d11947e0,http://doi.org/10.1111/j.1468-0017.2008.00355.x,"Semantic externalism, language variation, and sociolinguistic accommodation",2008,"Lassiter, D.",Pre-OS,emb 121,Yes,NA,NA,NA,NA,205,mr
437,7c3ee583,http://doi.org/10.1080/07908310903075159,English-only language-in-education policy in multilingual classrooms in ghana,2009,"Opoku-Amankwa, K.",Pre-OS,iac 137,Yes,NA,NA,NA,NA,206,mr
371,c1812adb,http://doi.org/10.1007/s12304-008-9037-x,Basic semiosis as code-based control,2009,"Artmann, S.",Pre-OS,emb 171,Yes,NA,NA,NA,NA,207,mr
537,47b9d84d,http://doi.org/10.1556/SSlav.54.2009.2.3,True blue: On the syntax and connotations of colour and 'class membership' adjectives in Russian,2009,"Mostovaia, A.",Pre-OS,kc 137,Yes,NA,NA,NA,NA,208,mr
531,6e7fcfb0,http://doi.org/10.2167/jmmd548.0,Classroom discourse and discursive practices in higher education in tanzania,2008,"Mohamed, H.I., Banda, F.",Pre-OS,kc 131,Yes,NA,NA,NA,NA,209,mr
120,eb8f30c8,http://doi.org/10.1515/tlir.2009.004,Recursive linearization,2009,"Kremers, J.",Pre-OS,iac 20,Yes,NA,NA,NA,NA,210,mr
95,ca306313,http://doi.org/10.1080/09571730801988470,Instructional discourse in bilingual settings. An empirical study of linguistic adjustments in content and language integrated learning,2008,"Lorenzo, F.",Pre-OS,emb 95,Yes,NA,NA,NA,NA,211,mr
186,381dbc12,http://doi.org/10.1016/j.pragma.2007.06.004,The role of the overt expression of first and second person subject in Japanese,2008,"Lee, D.-Y., Yonezawa, Y.",Pre-OS,iac 86,Yes,NA,NA,NA,NA,212,mr
355,285c0f1d,http://doi.org/10.3138/cmlr.64.3.377,Adolescent ESL students' interpretation and appreciation of literary texts: A case study of multimodality,2008,"Early, M., Marshall, S.",Pre-OS,emb 155,Yes,NA,NA,NA,NA,213,mr
118,a934b552,http://doi.org/10.1177/0265659008098662,The content of children's definitions: The oral-written distinction,2009,"Marinellie, S.A.",Pre-OS,iac 18,Yes,NA,NA,NA,NA,214,mr
482,4ad36a28,http://doi.org/10.9793/elsj1984.25.452,The distribution of nominative case in modern irish,2008,"Maki, H., Baoill, D.P.O.",Pre-OS,iac 182,Yes,NA,NA,NA,NA,215,mr
500,5367f827,http://doi.org/10.1007/s11049-009-9083-3,Existential sentences in Tagalog,2009,"Sabbagh, J.",Pre-OS,iac 200,Yes,NA,NA,NA,NA,216,mr
253,4c17af36,http://doi.org/10.1093/jss/fgp007,On the Arabian origins of the Qur'ān: The case of al-furqān,2009,"Rubin, U.",Pre-OS,kc 53,Yes,NA,NA,NA,NA,217,mr
203,26d646f0,http://doi.org/10.1007/s11145-007-9098-2,Using response to kindergarten and first grade intervention to identify children at-risk for long-term reading difficulties,2008,"Vellutino, F.R., Scanlon, D.M., Zhang, H., Schatschneider, C.",Pre-OS,kc 3,Yes,NA,NA,NA,NA,218,mr
164,50db91aa,http://doi.org/10.1080/14708470902748822,Reclaiming the local in teaching EIL,2009,"Rubdy, R.",Pre-OS,iac 64,Yes,NA,NA,NA,NA,219,mr
42,0b0540e6,http://doi.org/10.1017/S1351324907004664,Automatic generation of weather forecast texts using comprehensive probabilistic generation-space models,2008,"Belz, A.",Pre-OS,emb 42,Yes,NA,NA,NA,NA,220,mr
311,e5d2bdaf,http://doi.org/10.1075/eww.29.3.02mil,The origins and development of shetland dialect in light of dialect contact theories,2008,"Millar, R.M.",Pre-OS,emb 111,Yes,NA,NA,NA,NA,221,mr
293,e20aae7a,http://doi.org/10.1080/01690960701330936,Focus and noun phrase anaphors in spoken language comprehension,2008,"Almor, A., Eimas, P.D.",Pre-OS,kc 93,Yes,NA,NA,NA,NA,222,mr
584,cd4622f8,http://doi.org/10.1177/1461445608090225,"Participation, procedure and accountability: 'You said'speech markers in negotiating reports of ambiguous phenomena",2008,"Wooffitt, R., Allistone, S.",Pre-OS,kc 184,Yes,NA,NA,NA,NA,223,mr
594,ce16f889,http://doi.org/10.1515/TEXT.2009.017,The place of narrative in human affairs: The implications of Hymes's Amerindian work for understanding text and talk,2009,"Collins, J.",Pre-OS,kc 194,Yes,NA,NA,NA,NA,224,mr
131,0a0f51a8,http://doi.org/10.2478/v10122-009-0004-z,Typological assessment of reconstruction: Did indo-european have inclusive and exclusive first person plural personal pronouns?,2009,"Shields, K.",Pre-OS,iac 31,Yes,NA,NA,NA,NA,225,mr
375,841e4719,http://doi.org/10.1044/1092-4388(2009/08-0094),School-age children talk about chess: Does knowledge drive syntactic complexity?,2009,"Nippold, M.A.",Pre-OS,emb 175,Yes,NA,NA,NA,NA,226,mr
1,2e207f82,http://doi.org/10.1075/sll.11.1.04cra,Frequency distribution and spreading behavior of different types of mouth actions in three sign languages,2008,"Crasborn, O., Van Der Kooij, E., Waters, D., Woll, B., Mesch, J.",Pre-OS,emb 1,Yes,NA,NA,NA,NA,227,mr
88,d1df7e5e,http://doi.org/10.1558/cj.v26i2.231-245,"The relationship between scrolling, negotiation, and self-initiated self-repair in an SCMC environment",2009,"Smith, B.",Pre-OS,emb 88,Yes,NA,NA,NA,NA,228,mr
316,3c79ea11,http://doi.org/10.1044/1092-4388(2008/07-0206),Evidence-based systematic review: effects of intensity of treatment and constraint-induced language therapy for individuals with stroke-induced aphasia,2008,"Cherney, L.R., Patterson, J.P., Raymer, A., Frymark, T., Schooling, T.",Pre-OS,emb 116,Yes,NA,NA,NA,NA,229,mr
76,fdc9d6b4,http://doi.org/10.1080/14992020801895144,LIST and LINT: Sentences and numbers for quantifying speech understanding in severely impaired listeners for Flanders and the Netherlands,2008,"Van Wieringen, A., Wouters, J.",Pre-OS,emb 76,Yes,NA,NA,NA,NA,230,mr
402,eb87300c,http://doi.org/10.1353/sls.2008.0007,ME ...ME ...Washoe: An appreciation,2008,"King, B.J.",Pre-OS,iac 102,Yes,NA,NA,NA,NA,231,mr
111,96f6b2bd,http://doi.org/10.1080/09500780802691744,Using the 'improper' language in the classroom: The conflict between language use and legitimate varieties in education. Evidence from a Greek Cypriot classroom,2009,"Ioannidou, E.",Pre-OS,iac 11,Yes,NA,NA,NA,NA,232,mr
36,149b3172,http://doi.org/10.1016/j.cognition.2008.08.002,The link between speech perception and production is phonological and abstract: Evidence from the shadowing task,2008,"Mitterer, H., Ernestus, M.",Pre-OS,emb 36,Yes,NA,NA,NA,NA,233,mr
96,98e604d4,http://doi.org/10.1080/03634520802515713,Relational turning point events and their outcomes in college teacher-Student relationships from Students' perspectives,2009,"Docan-Morgan, T., Manusov, V.",Pre-OS,emb 96,Yes,NA,NA,NA,NA,234,mr
393,a2127c4e,http://doi.org/,Beyond exposure: The uses of informational texts in a second grade classroom,2008,"Maloch, B.",Pre-OS,emb 193,Yes,NA,NA,NA,NA,235,mr
5,1a481136,http://doi.org/10.1086/604705,"Two participles of the Carib language of Surinam, with their nominal, verbal, and adjectival properties",2009,"Hoff, B.J., Kiban, R.J.",Pre-OS,emb 5,Yes,NA,NA,NA,NA,236,mr
370,3935a75c,http://doi.org/10.1075/sll.12.1.03deb,The use of space with indicating verbs in Auslan: A corpus-based investigation,2009,"De Beuzeville, L., Johnston, T., Schembri, A.",Pre-OS,emb 170,Yes,NA,NA,NA,NA,237,mr
237,a5d06adb,http://doi.org/10.3138/cmlr.64.3.429,L2 learner production and processing of collocation: A multi-study perspective,2008,"Siyanova, A., Schmitt, N.",Pre-OS,kc 37,Yes,NA,NA,NA,NA,238,mr
326,f1d5193c,http://doi.org/10.1111/j.1467-9582.2008.00146.x,"Neg-shift, licensing, and repair strategies",2008,"Christensen, K.R.",Pre-OS,emb 126,Yes,NA,NA,NA,NA,239,mr
239,eeeca0ab,http://doi.org/10.1080/09296170701794302,Identifying the main determinants of phonetic variation in the Newcastle Electronic Corpus of Tyneside English,2008,"Moisl, H., Maguire, W.",Pre-OS,kc 39,Yes,NA,NA,NA,NA,240,mr
467,13e813fe,http://doi.org/10.1016/j.bandl.2008.10.004,Contrast of hand preferences between communicative gestures and non-communicative actions in baboons: Implications for the origins of hemispheric specialization for language,2009,"Meguerditchian, A., Vauclair, J.",Pre-OS,iac 167,Yes,NA,NA,NA,NA,241,ab
198,3ad32412,http://doi.org/10.1017/S0022226708005343,English focus inversion,2008,"Culicover, P.W., Winkler, S.",Pre-OS,iac 98,Yes,NA,NA,NA,NA,242,ab
98,91c8d5b5,http://doi.org/10.1080/13825570802151389,Coherence in translated television commercials,2008,"Valdés, C., Fuentes Luque, A.",Pre-OS,emb 98,Yes,NA,NA,NA,NA,243,ab
300,beaf7420,http://doi.org/10.1007/s10849-008-9060-y,"Optionality, scope, and licensing: An application of partially ordered categories",2008,"Bernardi, R., Szabolcsi, A.",Pre-OS,kc 100,Yes,NA,NA,NA,NA,244,ab
250,2511c577,http://doi.org/10.1016/j.lingua.2007.10.020,Noun incorporation and the progressive in German,2009,"Barrie, M., Spreng, B.",Pre-OS,kc 50,Yes,NA,NA,NA,NA,245,ab
183,a205f1b7,http://doi.org/10.1080/14790710802152438,Multilingual education in Macao,2009,"Young, M.Y.C.",Pre-OS,iac 83,Yes,NA,NA,NA,NA,246,ab
481,3d3e175d,http://doi.org/10.1080/02687030600927092,Testing single- and dual-route computational models of auditory repetition with new data from six aphasic patients,2008,"Baron, R., Hanley, J.R., Dell, G., Kay, J.",Pre-OS,iac 181,Yes,NA,NA,NA,NA,247,ab
324,da02c553,http://doi.org/10.1016/j.jcomdis.2008.08.001,Enhancing the personal narrative skills of elementary school-aged students who use AAC: The effectiveness of personal narrative intervention,2009,"Soto, G., Solomon-Rice, P., Caputo, M.",Pre-OS,emb 124,Yes,NA,NA,NA,NA,248,ab
305,27a44cea,http://doi.org/10.1111/j.1467-9841.2009.00405.x,On 'flip-flopping': Branded stance-taking in U.S. electoral politics,2009,"Lempert, M.",Pre-OS,emb 105,Yes,NA,NA,NA,NA,249,ab
507,9ae3b180,http://doi.org/10.1007/s11049-008-9047-z,Cartography and licensing of wh-adjuncts: A cross-linguistic perspective,2008,"Stepanov, A., Tsai, W.-T.D.",Pre-OS,kc 107,Yes,NA,NA,NA,NA,250,ab
226,1993be3f,http://doi.org/10.1515/THLI.2008.017,Why Be Articulate? Two ways to look at the Transparency Theory,2008,"Krahmer, E.",Pre-OS,kc 26,Yes,NA,NA,NA,NA,251,ab
350,d5e7a0e0,http://doi.org/10.1017/S1138741600004327,Psychology of male and female communicative activity,2008,"Vasyura, S.A.",Pre-OS,emb 150,Yes,NA,NA,NA,NA,252,ab
29,45d033d0,http://doi.org/10.1598/RT.61.7.8,"Lights, cameras, pencils! Using descriptive video to enhance writing",2008,"Hoffner, H., Baker, E., Quinn, K.B.",Pre-OS,emb 29,Yes,NA,NA,NA,NA,253,ab
236,b1aca576,http://doi.org/10.1016/j.specom.2007.07.005,Adapting speaking after evidence of misrecognition: Local and global hyperarticulation,2008,"Stent, A.J., Huffman, M.K., Brennan, S.E.",Pre-OS,kc 36,Yes,NA,NA,NA,NA,254,ab
312,3c7447b5,http://doi.org/10.1080/14664200903154874,Flemish sign language standardisation,2009,"van Herreweghe, M., Vermeerbergen, M.",Pre-OS,emb 112,Yes,NA,NA,NA,NA,255,ab
256,34cf39be,http://doi.org/10.1002/j.1545-7249.2009.tb00191.x,The denial of ideology in perceptions of 'nonnative speaker' teachers,2009,"Holliday, A., Aboshiha, P.",Pre-OS,kc 56,Yes,NA,NA,NA,NA,256,ab
444,2a118a86,http://doi.org/10.2478/v10057-008-0006-x,Cognitive and lexical characteristics of Motion in liquid medium: AQUA-motion verbs in typologically different languages,2008,"Batoréo, H.J.",Pre-OS,iac 144,Yes,NA,NA,NA,NA,257,ab
576,ca78d5c0,http://doi.org/10.1016/j.jneuroling.2009.06.004,Automatic processing of wh- and NP-movement in agrammatic aphasia: Evidence from eyetracking,2009,"Dickey, M.W., Thompson, C.K.",Pre-OS,kc 176,Yes,NA,NA,NA,NA,258,ab
429,014c07ed,http://doi.org/10.17239/l1esll-2010.10.01.02,Promoting alphabetic skills of young children with hearing loss in co-enrollment versus individual inclusion,2009,"Aram, D., Ingber, S., Konkol, S.",Pre-OS,iac 129,Yes,NA,NA,NA,NA,259,ab
87,4626f7e3,http://doi.org/10.1016/j.bandl.2009.03.001,The pars triangularis in dyslexia and ADHD: A comprehensive approach,2009,"Kibby, M.Y., Kroese, J.M., Krebbs, H., Hill, C.E., Hynd, G.W.",Pre-OS,emb 87,Yes,NA,NA,NA,NA,260,ab
52,8170e696,http://doi.org/10.2989/SALALS.2009.27.1.5.753,Making connections through reflection: Writing and feedback in an academic literacy programme,2009,"Granville, S., Dison, L.",Pre-OS,emb 52,Yes,NA,NA,NA,NA,261,ab
557,b99b7997,http://doi.org/10.1075/ijcl.14.3.01sco,In memory of Tim Johns,2009,"Scott, M.",Pre-OS,kc 157,Yes,NA,NA,NA,NA,262,ab
306,dd55d2ed,http://doi.org/10.1016/j.jcomdis.2007.11.002,Communication impairment in the AIDS dementia complex (ADC): A case report,2008,"McCabe, P.J., Sheard, C., Code, C.",Pre-OS,emb 106,Yes,NA,NA,NA,NA,263,ab
222,227f86a0,http://doi.org/10.1177/0033688208091142,The creative second language lesson: The contribution of the role-play technique to the teaching of a second language in immigrant classes,2008,"Magos, K., Politi, F.",Pre-OS,kc 22,Yes,NA,NA,NA,NA,264,ab
433,f3d3cffd,http://doi.org/10.1353/ol.0.0018,Liquid vocalization and loss in central vanuatu,2008,"Lynch, J.",Pre-OS,iac 133,Yes,NA,NA,NA,NA,265,ab
91,ef9596c7,http://doi.org/,"Bilingual dictionaries, the lexicographer and the translator",2008,"Gauton, R.",Pre-OS,emb 91,Yes,NA,NA,NA,NA,266,ab
260,016f6343,http://doi.org/10.1177/0033688208092183,"Language education: Past, present and future",2008,"Krashen, S.",Pre-OS,kc 60,Yes,NA,NA,NA,NA,267,ab
247,c119349f,http://doi.org/10.1075/gest.8.3.05ken,Some reflections on the relationship between ‘gesture’ and ‘sign’,2008,"Kendon, A.",Pre-OS,kc 47,Yes,NA,NA,NA,NA,268,ab
233,7f3c36a2,http://doi.org/10.1080/10573560802683663,Using explicit instruction to promote vocabulary learning for struggling readers,2009,"Taylor, D.B., Mraz, M., Nichols, W.D., Rickelman, R.J., Wood, K.D.",Pre-OS,kc 33,Yes,NA,NA,NA,NA,269,ab
55,c18386b8,http://doi.org/10.1080/02702710802411620,Readers’ theater: A process of developing fourth-graders’ reading fluency,2009,"Clark, R., Morrison, T.G., Wilcox, B.",Pre-OS,emb 55,Yes,NA,NA,NA,NA,270,ab
400,9316a4ab,http://doi.org/10.1080/01690960801941327,Changes in frame of reference use across the preschool years: A longitudinal study of the gestures and speech produced during route descriptions,2009,"Sekine, K.",Pre-OS,emb 200,Yes,NA,NA,NA,NA,271,ab
53,902a08b1,http://doi.org/10.1044/1092-4388(2008/08-0119),Effects of loud and amplified speech on sentence and word intelligibility in Parkinson disease,2009,"Neel, A.T.",Pre-OS,emb 53,Yes,NA,NA,NA,NA,272,ab
217,b96a1a09,http://doi.org/10.1111/j.1944-9720.2009.01049.x,Student preconceptions of japanese language learning in 1989 and 2004,2009,"Hayashi, A.",Pre-OS,kc 17,Yes,NA,NA,NA,NA,273,ab
598,0a3fbaf7,http://doi.org/10.1515/COG.2008.002,In defence of iconicity,2008,"Haiman, J.",Pre-OS,kc 198,Yes,NA,NA,NA,NA,274,ab
505,342b8288,http://doi.org/10.1080/02687030701640289,Conceptualisation of deviations in intonation production in aphasia,2008,"Seddoh, S.A.",Pre-OS,kc 105,Yes,NA,NA,NA,NA,275,ab
549,c7fc9c27,http://doi.org/10.1044/0161-1461(2008/009),The impact of early intervention on speech and lexical development for toddlers with cleft palate: A retrospective look at outcome,2008,"Hardin-Jones, M., Chapman, K.L.",Pre-OS,kc 149,Yes,NA,NA,NA,NA,276,ab
70,e79c34ad,http://doi.org/10.1016/j.langsci.2008.12.008,Colloquial Hebrew imperatives revisited,2009,"Bolozky, S.",Pre-OS,emb 70,Yes,NA,NA,NA,NA,277,ab
108,193e3857,http://doi.org/10.1080/01638530701792867,Overhearing single and multiple perspectives,2008,"Tree, J.E.F., Mayer, S.A.",Pre-OS,iac 8,Yes,NA,NA,NA,NA,278,ab
145,489b17dd,http://doi.org/10.1111/j.1467-971X.2008.00550.x,"American \""prestige press\"" representations of the global hegemony of English",2008,"Demont-Heinrich, C.",Pre-OS,iac 45,Yes,NA,NA,NA,NA,279,ab
51,509dc446,http://doi.org/10.1017/S0266078408000254,Will CLT bail out the bogged down ELT in Bangladesh?,2008,"Hamid, M.O., Hamid, M.O., Baldauf, R.B.",Pre-OS,emb 51,Yes,NA,NA,NA,NA,280,ab
509,72b23617,http://doi.org/10.1007/s10988-009-9063-4,Judgment ascriptions,2009,"Sæbø, K.J.",Pre-OS,kc 109,Yes,NA,NA,NA,NA,281,ab
450,9923056.0,http://doi.org/10.1093/applin/amp030,A critical stance in language education: A reply to Alan waters,2009,"Simpson, J.",Pre-OS,iac 150,Yes,NA,NA,NA,NA,282,ab
207,f885aaba,http://doi.org/10.17239/l1esll-2010.10.01.05,Using asl and print-based sign to build fluency and greater independence with written english among deaf students,2009,"Wolbers, K.A.",Pre-OS,kc 7,Yes,NA,NA,NA,NA,283,ab
502,8f7973eb,http://doi.org/10.1075/prag.18.4.10ber,Do insults always insult? Genuine impoliteness versus non-genuine impoliteness in colloquial Spanish | ¿Insultan los insultos? Descortesía auténtica vs. descortesía no auténtica en Español coloquial,2008,"Bernal, M.",Pre-OS,kc 102,Yes,NA,NA,NA,NA,284,ab
377,f6af0f9f,http://doi.org/10.1080/10350330802002192,Pieces of me: Celebrity confessional carnality,2008,"Redmond, S.",Pre-OS,emb 177,Yes,NA,NA,NA,NA,285,ab
268,340aedf8,http://doi.org/10.1177/0023830909103165,Optical Phonetics and Visual Perception of Lexical and Phrasal Stress in English,2009,"Scarborough, R., Keating, P., Mattys, S.L., Cho, T., Alwan, A.",Pre-OS,kc 68,Yes,NA,NA,NA,NA,286,ab
523,cc93f14a,http://doi.org/10.1075/aila.22.05lim,Beyond fear and loathing in SG: The real mother tongues and language policies in multilingual Singapore,2009,"Lim, L.",Pre-OS,kc 123,Yes,NA,NA,NA,NA,287,ab
299,8992df83,http://doi.org/10.1080/10570310902856063,"\""You're the kind of guy that we all want for a drinking buddy\"": Expressions of parasocial interaction on Floydlandis.com",2009,"Kassing, J.W., Sanderson, J.",Pre-OS,kc 99,Yes,(note: communication studies with discourse data on Web),NA,NA,NA,288,ab
533,239b8bc4,http://doi.org/10.1075/babel.55.2.03zha,Social context and translation of public notices,2009,"Meifang, Z.",Pre-OS,kc 133,Yes,NA,NA,NA,NA,289,ab
592,18efb321,http://doi.org/10.1111/j.1467-9922.2008.00451.x,Handling L2 input in phonological STM: The effect of non-L1 phonetic segments and non-L1 phonotactics on nonword repetition,2008,"Kovács, G., Racsmány, M.",Pre-OS,kc 192,Yes,NA,NA,NA,NA,290,ab
65,5b30f988,http://doi.org/10.2104/aral0924,A study of EL2 pilots' radio communication in the general aviation environment,2009,"Estival, D., Molesworth, B.",Pre-OS,emb 65,Yes,NA,NA,NA,NA,291,ab
37,bd36726a,http://doi.org/10.1093/llc/fqn030,"What text really is not, and why editors have to learn to swim",2009,"Robinson, P.",Pre-OS,emb 37,Yes,NA,NA,NA,NA,292,ab
340,227ae62f,http://doi.org/10.1075/jlp.8.1.04ike,Audience participation through interjection Japanese municipal council sessions,2009,"Ikeda, K.",Pre-OS,emb 140,Yes,NA,NA,NA,NA,293,ab
327,342999d9,http://doi.org/10.1080/01690960802597250,Semantic context effects in language production: A swinging lexical network proposal and a review,2009,"Rahman, R.A., Melinger, A.",Pre-OS,emb 127,Yes,NA,NA,NA,NA,294,ab
556,da25fca0,http://doi.org/10.1016/j.jeap.2008.02.004,Evaluative language in peer review referee reports,2008,"Fortanet, I.",Pre-OS,kc 156,Yes,NA,NA,NA,NA,295,ab
105,2116a965,http://doi.org/10.1017/S0047404509990224,"Style, indexicality, and the social meaning of tag questions",2009,"Moore, E., Podesva, R.",Pre-OS,iac 5,Yes,NA,NA,NA,NA,296,ab
343,c6477a0e,http://doi.org/10.1177/0142723707088074,Learning to talk and gesture about motion in French,2008,"Gullberg, M., Hendriks, H., Hickmann, M.",Pre-OS,emb 143,Yes,NA,NA,NA,NA,297,ab
514,ff99b829,http://doi.org/10.1007/s10936-007-9059-6,Adaptive changes in grain-size in morphological processing,2008,"Lee, C.H.",Pre-OS,kc 114,Yes,NA,NA,NA,NA,298,ab
582,d6d318db,http://doi.org/10.1075/etc.2.2.08zar,Student academic presentations: The processing side of interactiveness,2009,"Zareva, A.",Pre-OS,kc 182,Yes,NA,NA,NA,NA,299,ab
11,cf6126a7,http://doi.org/10.1016/j.asw.2008.10.003,Voice in high-stakes L1 academic writing assessment: Implications for L2 writing instruction,2008,"Zhao, C.G., Llosa, L.",Pre-OS,emb 11,Yes,NA,NA,NA,NA,300,ab
