"row_num","ID","clickable_doi","Title","Year","Authors","year_split"
501,"549cdf01","http://doi.org/","The effects of a sentence completion task vs. A sentence generation task on vocabulary learning: An exploratory study",2019,"Alanazi, Z.","After-OS"
502,"f48a3051","http://doi.org/","Examining the Morphological Processing of Inflected and Derived words by Students in Grades 7, 8, and 9",2019,"Ella, J.R., Casalan, M.C., Lucas, R.I.G.","After-OS"
503,"3d4bfa48","http://doi.org/10.1093/notesj/gjy029","Why Ovid's Atalanta (and not Bacon's new Atlantis) was the source of Manley's title, the new Atalantis",2018,"Sargent, C.","After-OS"
504,"9efad32c","http://doi.org/10.1177/0014585818812452","The bard of love: Memory and antiquity in Petrarch",2019,"Tuccini, G.","After-OS"
505,"f4e606fb","http://doi.org/","Teaching english to geologists: Developing a good syllabus",2018,"Kopiatina, O.","After-OS"
506,"259ca9da","http://doi.org/10.1044/2019_JSLHR-S-18-0440","Vowel and tone identification for Mandarin congenital amusics: Effects of vowel type and semantic content",2019,"Li, M., Tang, W., Liu, C., Nan, Y., Wang, W., Dong, Q.","After-OS"
507,"ab480275","http://doi.org/10.1515/sem-2017-0139","Topological and networked visibility: Politics of seeing in the digital age",2019,"Martini, M.","After-OS"
508,"aa9e6e2d","http://doi.org/10.2478/jazcas-2019-0049","Slovak Comparative Correlatives: New Insights",2019,"Horsch, J.","After-OS"
509,"6c7e7062","http://doi.org/10.17509/ijal.v9i2.20244","Promoting pre-service EFL teacher reflection: An investigation of reflection levels in Thai context",2019,"Swatevacharkul, R.","After-OS"
510,"5b436f6b","http://doi.org/10.1080/10573569.2018.1541770","Designing, Implementing, and Evaluating a School-Based Literacy Program for Adolescent Learners With Reading Difficulties: A Mixed-Methods Study",2019,"Farkas, W.A., Jang, B.G.","After-OS"
511,"be73e73d","http://doi.org/10.1080/13670050.2016.1231773","Translanguaging in Chinese foreign language classrooms: students and teachers’ attitudes and practices",2019,"Wang, D.","After-OS"
512,"aebfd8bd","http://doi.org/10.1016/j.cognition.2017.09.012","Reasoning strategies modulate gender differences in emotion processing",2018,"Markovits, H., Trémolière, B., Blanchette, I.","After-OS"
513,"50fecefe","http://doi.org/","English for academic purposes instructors’ use and acceptance of technology in EAP courses",2019,"Dashtestani, S.R.","After-OS"
514,"611b1104","http://doi.org/10.1177/1750481317735710","Gubernatorial debate sessions in Nigeria: A socio-cognitive analysis",2018,"Kupolati, O.O., Boluwaduro, E.","After-OS"
515,"642de1f3","http://doi.org/10.1016/j.specom.2018.03.009","Single-channel speech enhancement using inter-component phase relations",2018,"Barysenka, S.Y., Vorobiov, V.I., Mowlaee, P.","After-OS"
516,"eec1773f","http://doi.org/10.1044/2018_JSLHR-H-18-0107","Eliciting naturalistic conversations: A method for assessing communication ability, subjective experience, and the impacts of noise and hearing impairment",2019,"Beechey, T., Buchholz, J.M., Keidser, G.","After-OS"
517,"8eb27214","http://doi.org/10.1515/lingvan-2018-0011","How \deep\ is Dynamism? Revisiting the evaluation of Moroccan-flavored Netherlandic Dutch",2019,"Grondelaers, S., Van Gent, P.","After-OS"
518,"836dc5fa","http://doi.org/10.1016/j.lingua.2019.01.005","From visual perception to evidentiality: A functional empirical approach to se ve que in Spanish",2019,"Albelda Marco, M., Jansegers, M.","After-OS"
519,"20880301","http://doi.org/10.1093/llc/fqy050","Function words in statistical machine-translated Chinese and original Chinese: A study into the translationese of machine translation systems",2019,"Kuo, C.-L.","After-OS"
520,"914047d6","http://doi.org/10.1016/j.wocn.2019.100935","Visible amplitude: Towards quantifying prominence in sign language",2019,"Tkachman, O., Hall, K.C., Fuhrman, R., Aonuki, Y.","After-OS"
521,"e128cd35","http://doi.org/10.24425/linsi.2019.129398","The psalter over the water – A multidisciplinary account of originality",2019,"Charzyńska-Wójcik, M.","After-OS"
522,"0f158e3e","http://doi.org/10.1632/pmla.2018.133.3.756","Minutes of the MLA delegate assembly",2018,"[No author name available]","After-OS"
523,"87700a27","http://doi.org/10.1186/s40862-018-0062-2","The effectiveness of L2 vocabulary instruction: a meta-analysis",2018,"Yousefi, M.H., Biria, R.","After-OS"
524,"afa0efdc","http://doi.org/10.1017/S0261444819000223","Language teacher identity",2019,"Kayi-Aydar, H.","After-OS"
525,"42d00e90","http://doi.org/","Social changes caused by impact of power in the 19<sup>th</sup> century caucasus (According to grigol orbeliani’s epistolary legacy)",2018,"Ketevan, G., George, G., Arsen, B., Mzia, G.","After-OS"
526,"659126a2","http://doi.org/10.1017/S136672891800055X","A Bayesian approach to establishing coreference in second language discourse: Evidence from implicit causality and consequentiality verbs",2019,"Cheng, W., Almor, A.","After-OS"
527,"c9f57e30","http://doi.org/10.1002/tesj.436","Inspiring creativity in first graders in a public school in Colombia",2019,"Sandra Marina, P., Lizeth Alejandra, F., Adriana Catalina, N.","After-OS"
528,"7f012fa9","http://doi.org/10.1080/00909882.2019.1584910","Organizing youth work(ers) through the paradox of play",2019,"Way, A.K.","After-OS"
529,"ff19fa6a","http://doi.org/10.1353/dic.2018.0010","“among the new words”: The prospects and challenges of short-term historical lexicography",2018,"Zimmer, B., Carson, C.E.","After-OS"
530,"a9e98058","http://doi.org/10.1075/intp.00020.weh","A corpus for signed language interpreting research",2019,"Wehrmeyer, E.","After-OS"
531,"cb42972d","http://doi.org/10.1016/j.system.2019.102116","Does L2 writing proficiency influence noun phrase complexity? A case analysis of argumentative essays written by Chinese students in a first-year composition course",2019,"Lan, G., Lucas, K., Sun, Y.","After-OS"
532,"4759d61c","http://doi.org/10.1080/00751634.2019.1658952","‘Work, Concepts, Processes, Situations, Information’",2019,"Gravano, V.","After-OS"
533,"86b35d45","http://doi.org/10.1080/19388160.2019.1582449","Does Tourism Affect House Prices? Evidence from China | 旅游会影响房价吗? 以中国作为实证",2019,"Wu, T.-P.","After-OS"
534,"2ac1a9a4","http://doi.org/10.1017/S0952675719000034","Phonotactic knowledge and phonetically unnatural classes: The plain uvular in Cochabamba Quechua",2019,"Gallagher, G.","After-OS"
535,"327d341b","http://doi.org/10.1016/j.jfludis.2018.01.001","Use of a phoneme monitoring task to examine lexical access in adults who do and do not stutter",2018,"Howell, T.A., Bernstein Ratner, N.","After-OS"
536,"db9bca3f","http://doi.org/10.1163/15685322-10534P06","A Mountain of Saints and Sages: Muslims in the Landscape of Popular Religion in Late Imperial China",2019,"Brown, T.G.","After-OS"
537,"e39d2ad8","http://doi.org/10.26858/ijole.v3i2.9609","Authentic materials for teaching writing: A critical look",2019,"Setyowati, L., Sukmawan, S.","After-OS"
538,"327416ec","http://doi.org/10.1075/lic.17003.pal","Notions of “money” and “house” in the language consciousness of Russians and the Japanese",2019,"Palkin, A.D.","After-OS"
539,"746a8f5c","http://doi.org/10.1016/j.pragma.2018.12.002","Context formulation and the invocation of membership categories in an L2 classroom setting",2019,"Moutinho, R.","After-OS"
540,"95cca957","http://doi.org/10.1017/sjp.2019.45","Towards an explanatory model of suicidal ideation: The effects of cognitive emotional regulation strategies, affectivity and hopelessness",2019,"Flores-Kanter, P.E., García-Batista, Z.E., Moretti, L.S., Medrano, L.A.","After-OS"
541,"0e2dce8a","http://doi.org/10.5699/slaveasteurorev2.97.3.0451","Commemoration and connection: Liudmila ulitskaia and the universe of the body in Jacob’s ladder",2019,"Sutcliffe, B.","After-OS"
542,"9f0d125b","http://doi.org/10.18823/asiatefl.2018.15.3.16.805","L2 listening instruction: More bottom-up or more top-down?",2018,"Yeldham, M.","After-OS"
543,"bc2d270c","http://doi.org/10.1016/j.specom.2019.01.007","A network-modeling approach to investigating individual differences in articulatory-to-acoustic relationship strategies",2019,"Carignan, C.","After-OS"
544,"d4e8a59c","http://doi.org/10.1515/lingty-2018-0018","Universality and language-dependency of tense and aspect: Performatives from a crosslinguistic perspective",2019,"Fortuin, E.","After-OS"
545,"ea8e6f5f","http://doi.org/10.1080/02702711.2019.1673602","Patterns of Silent Reading Rate and Comprehension as a Function of Developmental Status, Genre, and Text Position",2019,"Hayden, E., Hiebert, E.H., Trainin, G.","After-OS"
546,"5f55e447","http://doi.org/","First record of total albinism in Molossus molossus (Chiroptera: Molossidae) from northeastern Brazil",2018,"Do Nascimento, A.C.S., Dourado, Â.C.M., Trevelin, L.C., Bezerra, A.M.R.","After-OS"
547,"1702fc63","http://doi.org/10.1111/modl.12580","Distribution of Practice Effects in the Acquisition and Retention of L2 Mandarin Tonal Word Production",2019,"Li, M., Dekeyser, R.","After-OS"
548,"f49b2900","http://doi.org/10.1017/S1351324918000128","Learning quantification from images: A structured neural architecture",2018,"Sorodoc, I., Pezzelle, S., Herbelot, A., DImiccoli, M., Bernardi, R.","After-OS"
549,"6bcbce4e","http://doi.org/10.1111/tops.12366","How Concrete Do We Get Telling Stories?",2018,"Vossen, P., Caselli, T., Cybulska, A.","After-OS"
550,"5fc53c2e","http://doi.org/","Getting engaged in Paris: Exploiting writing to learn in short-term study abroad",2018,"Lohse, S.K.","After-OS"
551,"860cc768","http://doi.org/10.1177/0267323118810884","Facebook as an instrument of election campaigning and voters’ engagement: Comparing Czechia and Poland",2019,"Stetka, V., Surowiec, P., Mazák, J.","After-OS"
552,"0f13bb48","http://doi.org/10.1515/zfal-2019-2018","Dynamischer Gebrauch von Paronymen in allgemein-, fach-, wissenschafts- und bildungssprachlicher Kommunikation",2019,"Storjohann, P.","After-OS"
553,"b77ff4cf","http://doi.org/10.1044/2019_JSLHR-H-18-0435","Age-related changes in speech recognition performance in spanish– english bilinguals’ first and second languages",2019,"Desjardins, J.L., Barraza, E.G., Orozco, J.A.","After-OS"
554,"a25708ec","http://doi.org/","The LXX of the law of deposit in exodus 22:6-14",2018,"Verburg, J.","After-OS"
555,"8b7664fe","http://doi.org/10.1515/phil-2018-0028","Miszelle",2019,"Panegyres, K.","After-OS"
556,"689fd1b6","http://doi.org/","The educational role of the Late Medieval Persian-Ottoman Turkish bilingual dictionaries. The codices of the Matenadaran",2018,"Kirakosyan, H., Sargsyan, A.","After-OS"
557,"415802e1","http://doi.org/10.1080/10573569.2018.1548952","Primary Readers’ Perceptions of a Camp Guided Reading Intervention: A Qualitative Case Study of Motivation and Engagement",2019,"Erickson, J.D.","After-OS"
558,"97d9cc49","http://doi.org/10.2989/16073614.2019.1617173","Visual and non-literal representations as academic literacy modalities",2019,"Scholtz, D.","After-OS"
559,"bc5e5b11","http://doi.org/10.1080/17549507.2018.1457721","Language development in children who stutter: A review of recent research",2019,"Nippold, M.A.","After-OS"
560,"61c86948","http://doi.org/10.18355/XL.2018.11.02.21","Exploring EFL teacher’s role in a smart learning environment-review study",2018,"Vasbieva, D.G., Sokolova, N.L., Masalimova, A.R., Shinkaruk, V.M., Kiva-Khamzina, Y.L.","After-OS"
561,"71ee3d71","http://doi.org/","Verbal english fluency, workplace stress, and coping mechanism of secondary school faculty in Sulu",2019,"Mendoza, R.D.","After-OS"
562,"290d2b4e","http://doi.org/10.1080/14992027.2016.1257163","Hearing aid fitting and fine-tuning based on estimated individual traits",2018,"Völker, C., Ernst, S.M.A., Kollmeier, B.","After-OS"
563,"f9a2d810","http://doi.org/10.4312/elope.16.2.9-11","Journeys in language education",2019,"Fojkar, M.D.","After-OS"
564,"60545288","http://doi.org/","Tourist to Ajarn: The Filipino teachers in Thailand",2018,"Novio, E.B.C.","After-OS"
565,"94ea02fe","http://doi.org/10.1177/0033688218771380","Shadowing: What is It? How to Use It. Where Will It Go?",2019,"Hamada, Y.","After-OS"
566,"e6612cb3","http://doi.org/10.1016/j.jeap.2019.04.002","Factors influencing overseas learners’ Willingness to Communicate (WTC) on a pre-sessional programme at a UK university",2019,"Chichon, J.","After-OS"
567,"c989d3f5","http://doi.org/10.1080/07350198.2018.1395267","‘Private Letters’ for Public Audiences: The Complexities of Ethos in Louise Clappe’s The Shirley Letters from the California Mines, 1851–1852",2018,"Bordelon, S.","After-OS"
568,"2a8c4cf5","http://doi.org/10.1515/cllt-2016-0061","Similarity is closeness: Using distributional semantic spaces to model similarity in visual and linguistic metaphors",2019,"Bolognesi, M., Aina, L.","After-OS"
569,"4cc96897","http://doi.org/10.1017/S0272263118000037","ACADEMIC BUOYANCY",2018,"Yun, S., Hiver, P., Al-Hoorie, A.H.","After-OS"
570,"e9d42df2","http://doi.org/10.3758/s13414-017-1422-6","Representational momentum in dynamic facial expressions is modulated by the level of expressed pain: Amplitude and direction effects",2018,"Prigent, E., Amorim, M.-A., de Oliveira, A.M.","After-OS"
571,"d3bcbbd6","http://doi.org/10.1515/phil-2018-0002","Achilles from homer to the masters of late archaic poetry, or: From pathos to Splendour",2019,"Peri, A.","After-OS"
572,"6704ab0b","http://doi.org/10.3989/LOQUENS.2019.063","Analyzing interspeaker variation in Maay",2019,"Paster, M.","After-OS"
573,"e7fbb697","http://doi.org/10.1016/j.poetic.2018.12.004","Demonstrating deservingness and dignity. Symbolic boundary work among Syrian refugees",2019,"Vandevoordt, R., Verschraegen, G.","After-OS"
574,"c4de8978","http://doi.org/10.1016/j.specom.2018.02.005","Speech bottleneck feature extraction method based on overlapping group lasso sparse deep neural network",2018,"Luo, Y., Liu, Y., Zhang, Y., Yue, C.","After-OS"
575,"67395332","http://doi.org/10.2478/stap-2018-0014","American indian languages in the eyes of 17th-century French and british missionaries",2018,"Kilarski, M.","After-OS"
576,"e7c4f6e9","http://doi.org/10.1007/s11145-017-9775-8","The contribution of phonological and morphological awareness in Chinese–English bilingual reading acquisition",2018,"Lin, C.Y., Cheng, C., Wang, M.","After-OS"
577,"5e35ef20","http://doi.org/10.1075/sar.17012.bej","Adult second language learners' social network development and perceived fluency gain in an intensive English program abroad",2019,"Bejarano, M., Dewey, D.P., Baker-Smemoe, W., Henrichsen, L.E., Hall, T.","After-OS"
578,"ff2483c9","http://doi.org/","The rule of law and the threat of civil disobedience in hong kong: Metaphorical structures in local media coverage",2019,"Cheng, W.","After-OS"
579,"b16ffdc6","http://doi.org/10.3758/s13414-019-01798-1","Probability-driven and stimulus-driven orienting of attention to time and sensory modality",2019,"Menceloglu, M., Grabowecky, M., Suzuki, S.","After-OS"
580,"0ee9f197","http://doi.org/10.18823/asiatefl.2018.15.4.22.1174","Critical multimodal discourse analyses of news discourse on facebook and youtube",2018,"Ng, C.W.","After-OS"
581,"7afe2f20","http://doi.org/10.1037/xlm0000725","The Role of Passing Time in Decision-Making",2019,"Evans, N.J., Hawkins, G.E., Brown, S.D.","After-OS"
