ID,Authors,Title,Year,Source.title,Volume,Issue,clickable_doi,unpaywall,scholar,linguistics,reason,rand,year,count
4d12fbab,"MacHery, E.",The folk concept of intentional action: Philosophical and experimental issues,2008,Mind and Language,23,2,http://doi.org/10.1111/j.1468-0017.2007.00336.x,,,,,0.021836369,TRUE,
6291daba,"Buján, M.",The function of face gestures and head movements in spontaneous humorous communication,2019,European Journal of Humour Research,7,2,http://doi.org/10.7592/EJHR2019.7.2.bujan,,,,,0.259515944,FALSE,
5ef9aa67,"Mendoza, A.",Measuring intra- and international linguistic competence: Appropriation of WEs and ELF discourse in the commercials for two standardized English tests,2018,Critical Inquiry in Language Studies,15,3,http://doi.org/10.1080/15427587.2017.1388171,,,,,0.46427518,FALSE,
3f31ec23,"Phoocharoensil, S.",On the other hand vs. On the contrary: Are they identical?,2019,International Journal of Communication and Linguistic Studies,17,1,http://doi.org/10.18848/2327-7882/CGP/v17i01/1-9,,,,,0.355525507,FALSE,
75d3e67e,"Bhatia, A.",The discourses of terrorism,2009,Journal of Pragmatics,41,2,http://doi.org/10.1016/j.pragma.2008.05.016,,,,,0.170302399,TRUE,
dab61569,"King, D.",Quine and chomsky: Rules and dispositions,2019,Linguistic and Philosophical Investigations,18,,http://doi.org/10.22381/LPI1820193,,,,,0.857616625,FALSE,
06dafa24,"Spooner, R.A., Sutton-Spence, R., Lerner, M.N., Lerner, K.",Invisible no more recasting the role of the ASL-English literary translator,2018,Translation and Interpreting Studies,13,1,http://doi.org/10.1075/tis.00007.spo,,,,,0.587017272,FALSE,
c8fdee99,"Crossley, S.A., McNamara, D.S.",Computational assessment of lexical differences in L1 and L2 writing,2009,Journal of Second Language Writing,18,2,http://doi.org/10.1016/j.jslw.2009.02.002,,,,,0.030716536,TRUE,
1a758581,"Ménard, L., Schwartz, J.-L., Aubin, J.",Invariance and variability in the production of the height feature in French vowels,2008,Speech Communication,50,1,http://doi.org/10.1016/j.specom.2007.06.004,,,,,0.602756823,TRUE,
14dfc5dc,"Sasirekha, K., Rathiga, K., Sarpparaje, M., Suresh, G.S.",English language pedagogy for engineering students through domain specific literature – Classroom experiments and experience,2018,Asian ESP Journal,14,7,http://doi.org/,,,,,0.803331399,FALSE,
3936e5f2,"Mastin, B.A.",The inscriptions written on plaster at Kuntillet 'Ajrud,2009,Vetus Testamentum,59,1,http://doi.org/10.1163/156853308X377842,,,,,0.395481909,TRUE,
4a509c08,"Skrzypek, D.",The formation of the definite article in the nordic languages,2009,Lingua Posnaniensis,51,1,http://doi.org/10.2478/v10122-009-0005-y,,,,,0.206219701,TRUE,
0fdfde44,"Dickey, M.W., Thompson, C.K.",Automatic processing of wh- and NP-movement in agrammatic aphasia: Evidence from eyetracking,2009,Journal of Neurolinguistics,22,6,http://doi.org/10.1016/j.jneuroling.2009.06.004,,,,,0.555126095,TRUE,
d8761d72,"Depalma, R.",When success makes me fail: (De)constructing failure and success in a conventional American classroom,2008,"Mind, Culture, and Activity",15,2,http://doi.org/10.1080/10749030801970528,,,,,0.838660919,TRUE,
438b825d,"Eccarius, P., Brentari, D.",Handshape coding made easier: A theoretically based notation for phonological transcription,2008,Sign Language and Linguistics (Online),11,1,http://doi.org/10.1075/sl&l.11.1.11ecc,,,,,0.416379405,TRUE,
37016b60,"Sekine, K.",Changes in frame of reference use across the preschool years: A longitudinal study of the gestures and speech produced during route descriptions,2009,Language and Cognitive Processes,24,2,http://doi.org/10.1080/01690960801941327,,,,,0.022061254,TRUE,
b08475e4,"Cataño, L., Barlow, J.A., Moyna, M.I.",A retrospective study of phonetic inventory complexity in acquisition of Spanish: Implications for phonological universals,2009,Clinical Linguistics and Phonetics,23,6,http://doi.org/10.1080/02699200902839818,,,,,0.372585966,TRUE,
949256d3,"Evans, R., Orǎsan, C.",Identifying signs of syntactic complexity for rule-based sentence simplification,2019,Natural Language Engineering,25,1,http://doi.org/10.1017/S1351324918000384,,,,,0.774430231,FALSE,
05ee91ee,"Valladares, S.","Afro-Creole Revelry and rebellion on the British Stage: Jonkanoo in Obi; Or, three-fingered Jack (1800)",2019,Review of English Studies,70,294,http://doi.org/10.1093/res/hgy093,,,,,0.145343897,FALSE,
27bcd188,"Jarmulowicz, L., Taran, V.L., Hay, S.E.",Lexical frequency and third-graders' stress accuracy in derived English word production,2008,Applied Psycholinguistics,29,2,http://doi.org/10.1017/S0142716407080101,,,,,0.733407554,TRUE,
c69558dd,"Foung, D., Chen, J.",Disciplinary Challenges in First-year Writing Courses: A big data study of students across disciplines at a Hong Kong university,2019,Asian EFL Journal,25,51,http://doi.org/,,,,,0.294120704,FALSE,
314be70b,"Vogel, J.",Students ' awareness of the language varieties and the functions of the standard language | Zavest dijakov o jezikovni zvrstnosti in vlogah knjižnega jezika,2018,Slavia Centralis,,2,http://doi.org/,,,,,0.703662423,FALSE,
ee424d19,"Muñoz-Basols, J.","Going beyond the comfort zone: multilingualism, translation and mediation to foster plurilingual competence",2019,"Language, Culture and Curriculum",32,3,http://doi.org/10.1080/07908318.2019.1661687,,,,,0.604415676,FALSE,
5ecfdfd0,"George, A., Salgado-Robles, F.",Raising awareness about heritage language learners in the L2 Spanish classroom: Teacher beliefsandattitudes,2018,Elia,,18,http://doi.org/10.12795/elia.2018.i18.07,,,,,0.693411964,FALSE,
7b0ee6f0,"Hoffner, H., Baker, E., Quinn, K.B.","Lights, cameras, pencils! Using descriptive video to enhance writing",2008,Reading Teacher,61,7,http://doi.org/10.1598/RT.61.7.8,,,,,0.108926889,TRUE,
6424017e,"Murphy, A.",Dative intervention is a gang effect,2018,Linguistic Review,35,3,http://doi.org/10.1515/tlr-2018-0004,,,,,0.616171638,FALSE,
1df216d1,"Welch, E.","Stars of CCTV: Technology, visibility and identity in the work of Sophie Calle and Annie Ernaux",2009,Nottingham French Studies,48,2,http://doi.org/10.3366/nfs.2009-2.007,,,,,0.239178033,TRUE,
d9a61893,"Kiousis, S., McDevitt, M.",Agenda setting in civic development: Effects of curricula and issue importance on youth voter turnout,2008,Communication Research,35,4,http://doi.org/10.1177/0093650208315978,,,,,0.589957427,TRUE,
08eb2285,"Zdziebko, S.",The semantics of still and the modification of polish adnominal participles,2019,Studies in Polish Linguistics,,1,http://doi.org/10.4467/23005920SPL.19.008.10988,,,,,0.818705751,FALSE,
dca455cb,"Lee, J.B., Kaye, R.C., Cherney, L.R.",Conversational script performance in adults with non-fluent aphasia: Treatment intensity and aphasia severity,2009,Aphasiology,23,8-Jul,http://doi.org/10.1080/02687030802669534,,,,,0.400020889,TRUE,
197b1c5f,"Garcia, J.M., Chambers, E., Russell, E.G., Katt, A.",Modifying food textures: Practices and beliefs of staff involved in nutrition care,2018,American Journal of Speech-Language Pathology,27,4,http://doi.org/10.1044/2018_AJSLP-18-0021,,,,,0.380261087,FALSE,
c02b819f,"Feldman, A.",The structuring enemy and archival war,2009,PMLA,124,5,http://doi.org/10.1632/pmla.2009.124.5.1704,,,,,0.401376863,TRUE,
7d4f9d08,"Yeldham, M.",Viewing L2 captioned videos: what's in it for the listener?,2018,Computer Assisted Language Learning,31,4,http://doi.org/10.1080/09588221.2017.1406956,,,,,0.480014185,FALSE,
42bc9128,"Lai, C.",Learning beliefs and autonomous language learning with technology beyond the classroom,2019,Language Awareness,28,4,http://doi.org/10.1080/09658416.2019.1675679,,,,,0.516077404,FALSE,
2bdfa4b9,"Jamroga, W., Malvone, V., Murano, A.",Natural strategic ability,2019,Artificial Intelligence,277,,http://doi.org/10.1016/j.artint.2019.103170,,,,,0.038396555,FALSE,
bae7b914,"Olson, C.B., Land, R.",Taking a reading/writing intervention for secondary English language learners on the road: Lessons learned from the pathway project,2008,Research in the Teaching of English,42,3,http://doi.org/,,,,,0.342490948,TRUE,
f4bf7747,"Kong, A.P.-H., Wong, C.W.-Y.",An integrative analysis of spontaneous storytelling discourse in aphasia: Relationship with listeners’ rating and prediction of severity and fluency status of aphasia,2018,American Journal of Speech-Language Pathology,27,4,http://doi.org/10.1044/2018_AJSLP-18-0015,,,,,0.979858998,FALSE,
dcfa3955,"Gullberg, M., Hendriks, H., Hickmann, M.",Learning to talk and gesture about motion in French,2008,First Language,28,2,http://doi.org/10.1177/0142723707088074,,,,,0.463120924,TRUE,
76374d2c,"Gaio, M., Sallaberry, C., Etcheverry, P., Marquesuzaa, C., Lesbegueries, J.",A global process to access documents' contents from a geographical point of view,2008,Journal of Visual Languages and Computing,19,1,http://doi.org/10.1016/j.jvlc.2007.08.010,,,,,0.428171096,TRUE,
428c3b9b,"Folk, C.L., Remington, R.W., Wu, S.-C.","Additivity of abrupt onset effects supports nonspatial distraction, not the capture of spatial attention",2009,"Attention, Perception, and Psychophysics",71,2,http://doi.org/10.3758/APP.71.2.308,,,,,0.25210603,TRUE,
4f7a51cd,"Rotello, C.M., Heit, E., Kelly, L.J.",Do modals identify better models? A comparison of signal detection and probabilistic models of inductive reasoning,2019,Cognitive Psychology,112,,http://doi.org/10.1016/j.cogpsych.2019.03.004,,,,,0.428188904,FALSE,
38b2162d,"Beltrán, C.A., Moreno, M.P., Estrada, J.G.S., López, T.M.T., Rodríguez, M.G.A.","Social support, Burnout Syndrome and occupational exhaustion among Mexican traffic police agents",2009,Spanish Journal of Psychology,12,2,http://doi.org/10.1017/S1138741600001955,,,,,0.926720154,TRUE,
5df764db,"Putman, S.M., Smith, L.L., Cassady, J.C.",Promoting change through professional development: The place of teacher intentionality in reading instruction,2009,Literacy Research and Instruction,48,3,http://doi.org/10.1080/19388070802251988,,,,,0.717137961,TRUE,
68983a32,"Praud, J.",Overcoming Aphasia: Erotic Transgressions in les nults de Strasbourg,2019,French Review,93,2,http://doi.org/,,,,,0.020143774,FALSE,
739a5ba0,"Hilton, J.","Adamastor, gigantomachies, and the literature of exile in Camões' Lusíads",2009,AUMLA-Journal of the Australasian Universities Language and Literature Association,112,,http://doi.org/10.1179/000127909804775623,,,,,0.099893932,TRUE,
76312dad,"Dewrell, H.D.","“Swearing to Yahweh, but swearing by mōlek-sacrifices”: Zephaniah 1:5b",2019,Vetus Testamentum,69,5-Apr,http://doi.org/10.1163/15685330-12341378,,,,,0.75099379,FALSE,
ff05488b,"Barrie, M., Spreng, B.",Noun incorporation and the progressive in German,2009,Lingua,119,2,http://doi.org/10.1016/j.lingua.2007.10.020,,,,,0.61328665,TRUE,
7a4c1c7b,"Panico, A.",Un foro nella realtà. Dai circumvisionisti al neo realismo di Carlo Bernari,2018,Forum Italicum,52,2,http://doi.org/10.1177/0014585818757423,,,,,0.65430085,FALSE,
6ff84b67,"Leone, M.",City of Nostalgia: The Semiotics of Urban Retrotopias,2019,Chinese Semiotic Studies,15,1,http://doi.org/10.1515/css-2019-0005,,,,,0.634814396,FALSE,
6f494169,"Süner, A.",The gothic horrors of the private realm and the return to the public in john polidori's the vampyre,2018,Moderna Sprak,112,1,http://doi.org/,,,,,0.172511914,FALSE,
2552913f,"Kanavou, N.",P.Oxy. VI 866: A fragment of comedy or historical prose?,2019,Philologus,163,1,http://doi.org/10.1515/phil-2018-0027,,,,,0.240392569,FALSE,
747ae050,"Součková, K., Buba, M.",Intensive plurality: Hausa pluractional verbs and degree semantics,2008,Linguistics in the Netherlands,25,1,http://doi.org/10.1075/avt.25.15sou,,,,,0.44695187,TRUE,
4bfc0f70,"Guo, B.I.N., Satake, S., Imai, M.",Lowering the Barriers to Participation in the Development of Human-Artifact Interaction Systems,2008,International Journal of Semantic Computing,2,4,http://doi.org/10.1142/S1793351X08000555,,,,,0.36231191,TRUE,
c78de0db,"Zareva, A.",Student academic presentations: The processing side of interactiveness,2009,English Text Construction,2,2,http://doi.org/10.1075/etc.2.2.08zar,,,,,0.395512195,TRUE,
d1469738,"Sennott, S.C., Akagi, L., Lee, M., Rhodes, A.",AAC and Artificial Intelligence (AI),2019,Topics in Language Disorders,39,4,http://doi.org/10.1097/TLD.0000000000000197,,,,,0.425945891,FALSE,
8a6a0745,"Mandende, I.P., Cekiso, M.P., Rwodzi, C.",Personal names as communicative tools in tshivenḓa: Cultural-historical perspectives,2019,Sociolinguistic Studies,13,4-Feb,http://doi.org/10.1558/sols.37867,,,,,0.534324886,FALSE,
5a2f9967,"Dexter, C.A., Johnson, A., Bowman, M., Barnett, D.","Using Kindergarten Language, Dialect Variation, and Child Behavior to Predict Second Grade Reading Ability in African American Children",2018,Reading Psychology,39,8,http://doi.org/10.1080/02702711.2018.1538650,,,,,0.822686108,FALSE,
b534fea8,"Moisl, H., Maguire, W.",Identifying the main determinants of phonetic variation in the Newcastle Electronic Corpus of Tyneside English,2008,Journal of Quantitative Linguistics,15,1,http://doi.org/10.1080/09296170701794302,,,,,0.826733963,TRUE,
09410fa8,"White, L.M.",Beyond the romantic gypsy: Narrative disruptions and ironies in Austen's Emma,2008,Papers on Language and Literature,44,3,http://doi.org/,,,,,0.12225155,TRUE,
56cac713,"van Compernolle, R.A.",Learning the sociopragmatics of an artificial language: Comparing rule-based and concept-based instruction,2018,Language and Sociocultural Theory,5,1,http://doi.org/10.1558/lst.33770,,,,,0.923175093,FALSE,
9da9d753,"Gillett-Swan, J., Sargeant, J.",Assuring children’s human right to freedom of opinion and expression in education,2018,International Journal of Speech-Language Pathology,20,1,http://doi.org/10.1080/17549507.2018.1385852,,,,,0.268016993,FALSE,
6087c2fd,"Wade, J.","Abduction, surgery, madness: An account of a little red man in Thomas Walsingham's Chronica maiora",2008,Medium Aevum,77,1,http://doi.org/10.2307/43630593,,,,,0.297461835,TRUE,
aae78cc1,"Biggs, E.E., Carter, E.W., Gilson, C.B.",A scoping review of the involvement of children’s communication partners in aided augmentative and alternative communication modeling interventions,2019,American Journal of Speech-Language Pathology,28,2,http://doi.org/10.1044/2018_AJSLP-18-0024,,,,,0.385053632,FALSE,
60e17564,"Baron, R., Hanley, J.R., Dell, G., Kay, J.",Testing single- and dual-route computational models of auditory repetition with new data from six aphasic patients,2008,Aphasiology,22,1,http://doi.org/10.1080/02687030600927092,,,,,0.693182062,TRUE,
ba4d2f59,"Raghavendra, P.",Teaching evidence-based practice in a problem-based learning course in speech-language pathology,2009,Evidence-Based Communication Assessment and Intervention,3,4,http://doi.org/10.1080/17489530903399160,,,,,0.186304225,TRUE,
0222ef49,"Nureddeen, F.A.",Cross cultural pragmatics: Apology strategies in Sudanese Arabic,2008,Journal of Pragmatics,40,2,http://doi.org/10.1016/j.pragma.2007.11.001,,,,,0.725154009,TRUE,
0e428f05,"Stell, G.",Dimensions of sociolinguistic distinction in postcolonial ethnic diversity: Folk perceptions of language across Namibia's rural/urban divide,2019,Lingua,226,,http://doi.org/10.1016/j.lingua.2019.05.004,,,,,0.047617922,FALSE,
44852191,"Van Mensel, L., Deconinck, J.",Language learning motivation and projected desire: an interview study with parents of young language learners,2019,International Journal of Bilingual Education and Bilingualism,22,5,http://doi.org/10.1080/13670050.2016.1272543,,,,,0.595760144,FALSE,
4893936,"Willson, K.","Hans-Peter naumann (ed.), Alemannien und der norden",2008,NOWELE,53,1,http://doi.org/10.1075/nowele.53.06wil,,,,,0.033938149,TRUE,
f3b3c3f9,"Hendricks, R.K., Demjén, Z., Semino, E., Boroditsky, L.",Emotional Implications of Metaphor: Consequences of Metaphor Framing for Mindset about Cancer,2018,Metaphor and Symbol,33,4,http://doi.org/10.1080/10926488.2018.1549835,,,,,0.966776836,FALSE,
d9a80184,"Rijkhoff, J.",On the (un)suitability of semantic categories,2009,Linguistic Typology,13,1,http://doi.org/10.1515/LITY.2009.005,,,,,0.919199456,TRUE,
43e76c24,"Robins, S., Treiman, R.",Talking about writing: What we can learn from conversations between parents and their young children,2009,Applied Psycholinguistics,30,3,http://doi.org/10.1017/S0142716409090237,,,,,0.406359179,TRUE,
75a00faa,"Nakayama, M., Lupker, S.J., Itaguchi, Y.",An examination of L2-L1 noncognate translation priming in the lexical decision task: Insights from distributional and frequency-based analyses,2018,Bilingualism,21,2,http://doi.org/10.1017/S1366728917000013,,,,,0.343023625,FALSE,
728ffed9,"Krysko, V.",On the edition of the February Menaion,2009,Russian Linguistics,33,1,http://doi.org/10.1007/s11185-008-9032-5,,,,,0.037389656,TRUE,
9be2f00e,"Sabre, R.M.","Semeiotic logic or, deduction, induction, and semeiotic",2018,Semiotica,2018,222,http://doi.org/10.1515/sem-2016-0164,,,,,0.345937903,FALSE,
fd1b02c3,"Clark, R., Morrison, T.G., Wilcox, B.",Readers’ theater: A process of developing fourth-graders’ reading fluency,2009,Reading Psychology,30,4,http://doi.org/10.1080/02702710802411620,,,,,0.904574454,TRUE,
