"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"67bfc5a1"	"Ding, Y., Shen, H."	"Delving into learner autonomy in an EFL MOOC in China: a case study"	2019	"Computer Assisted Language Learning"	""	""	"http://doi.org/10.1080/09588221.2019.1681464"
"292e5fa6"	"Barrot, J.S."	"Do raters arrive at the same rating for the same reasons?"	2018	"Asian EFL Journal"	"20"	"121"	"http://doi.org/"
"ee424d19"	"Muñoz-Basols, J."	"Going beyond the comfort zone: multilingualism, translation and mediation to foster plurilingual competence"	2019	"Language, Culture and Curriculum"	"32"	"3"	"http://doi.org/10.1080/07908318.2019.1661687"
"56cac713"	"van Compernolle, R.A."	"Learning the sociopragmatics of an artificial language: Comparing rule-based and concept-based instruction"	2018	"Language and Sociocultural Theory"	"5"	"1"	"http://doi.org/10.1558/lst.33770"
"8bb95f81"	"Buffo, A.P."	"Interpretation and Improvisation: The Judge and the Musician Between Text and Context"	2018	"International Journal for the Semiotics of Law"	"31"	"2"	"http://doi.org/10.1007/s11196-017-9537-6"
"6fda4556"	"Huntington, E."	"Himalayan cosmologies of offering: Acomparison of newar and tibetan buddhist treasure maṇḍalas in practice and art"	2018	"South Asian Studies"	"34"	"2"	"http://doi.org/10.1080/02666030.2018.1514956"
"5962badd"	"Van Kemenade, A."	"Dutch linguistics from the perspective of a historical linguist trained at Utrecht in the 1980s"	2019	"Linguistics in the Netherlands"	"36"	"1"	"http://doi.org/10.1075/avt.00018.kem"
"b90ab1f5"	"Rodríguez-Puente, P., Blanco-García, C., Tamaredo, I."	"Mark-up and annotation in the corpus of historical english law reports (CHELAR): Potential for historical genre analysis"	2019	"Atlantis"	"41"	"2"	"http://doi.org/10.28914/Atlantis-2019-41.2.03"
"be348a8e"	"Feysa, M."	"The Bachka-SREM rusin animal idioms and their english equivalents"	2019	"Rusin"	"56"	""	"http://doi.org/10.17223/18572685/56/15"
"69efb90c"	"Tunaz, M., Tüm, G."	"Test-taking strategies and students’ achievement in EFL reading tests"	2019	"Journal of Language and Linguistic Studies"	"15"	"1"	"http://doi.org/10.17263/jlls.547674"
"2e3df769"	"Jagger-Rickels, A.C., Kibby, M.Y., Constance, J.M."	"Global gray matter morphometry differences between children with reading disability, ADHD, and comorbid reading disability/ADHD"	2018	"Brain and Language"	"185"	""	"http://doi.org/10.1016/j.bandl.2018.08.004"
"b612b0d1"	"Gasparini, V., Gordon, R.L."	"Egyptianism appropriating 'Egypt' in the 'Isiac cults' of the Graeco-Roman world"	2018	"Acta Antiqua Academiae Scientiarum Hungaricae"	"58"	"1-4"	"http://doi.org/10.1556/068.2018.58.1-4.33"
"4a407929"	"Sales, M.J."	"Translation and interpreting in the early modern Philippines: a preliminary survey"	2018	"Perspectives: Studies in Translatology"	"26"	"1"	"http://doi.org/10.1080/0907676X.2017.1342668"
"0763af57"	"Davydova, J."	"Quotative like in the Englishes of the Outer and Expanding Circles"	2019	"World Englishes"	"38"	"4"	"http://doi.org/10.1111/weng.12404"
"95228897"	"Dorrego, J.F."	"Genre shifting in restoration adaptations of cervantes's \"El curioso impertinente\""	2018	"Atlantis"	"40"	"1"	"http://doi.org/10.28914/Atlantis-2018-40.1.03"
"d36fb15d"	"Graham, R."	"The users of unparliamentary language in the New Zealand House of Representatives 1890 to 1950: A community of practice perspective"	2019	"Journal of Pragmatics"	"149"	""	"http://doi.org/10.1016/j.pragma.2019.05.025"
"d0ef8940"	"Lukancic, M.K."	"Understanding the status of bilingualism among members of two generations in Slovenian Istria | Razumevanje polozaja dvojezienosti pri pripadnikih dveh razliènih generacij v slovenski Istri"	2019	"Jezikoslovni Zapiski"	"25"	"1"	"http://doi.org/10.3986/jz.v25i1.7567"
"da469719"	"Rand, M.K., Heuer, H."	"Dissociating explicit and implicit measures of sensed hand position in tool use: Effect of relative frequency of judging different objects"	2018	"Attention, Perception, and Psychophysics"	"80"	"1"	"http://doi.org/10.3758/s13414-017-1438-y"
"118e4c8c"	"Clasen, M., Andersen, M., Schjoedt, U."	"Adrenaline junkies and white-knucklers: A quantitative study of fear management in haunted house visitors"	2019	"Poetics"	"73"	""	"http://doi.org/10.1016/j.poetic.2019.01.002"
"0dcfdc7e"	"Forrester, S."	"Whose foreign is foreign? Form and norms of translation of contemporary Russian poetry into English"	2018	"Translation Studies"	"11"	"2"	"http://doi.org/10.1080/14781700.2018.1472632"
"33aad65e"	"Trameri, A."	"Notes on the Use of the Sign URBS (L.225) in Anatolian Hieroglyphic"	2019	"Altorientalische Forschungen"	"46"	"2"	"http://doi.org/10.1515/aofo-2019-0017"
"e1fbcfa8"	"Vinagre, M., Corral Esteban, A."	"Evaluative language for rapport building in virtual collaboration: an analysis of appraisal in computer-mediated interaction"	2018	"Language and Intercultural Communication"	"18"	"3"	"http://doi.org/10.1080/14708477.2017.1378227"
"d4cd6efc"	"Baker, M., Kramer, R."	"Doubled clitics are pronouns: Amharic objects (and beyond)"	2018	"Natural Language and Linguistic Theory"	"36"	"4"	"http://doi.org/10.1007/s11049-018-9401-8"
"c4dfb3d5"	"Muttaqien, M.Z., Ma'ruf, A., Hardjanto, T.D."	"Systemic cohesion in social media conversations: Cases on Facebook and Twitter"	2019	"Indonesian Journal of Applied Linguistics"	"9"	"2"	"http://doi.org/10.17509/ijal.v9i2.20239"
"c5ff5f11"	"Kohnen, A.M., Caprino, K., Crane, S., Townsend, J.S."	"Where is the writing teacher? Preservice teachers’ perspectives on the teaching of writing"	2019	"Writing and Pedagogy"	"11"	"2"	"http://doi.org/10.1558/wap.37278"
"25c9c9d0"	"Klatte, I.S., Harding, S., Roulstone, S."	"Speech and language therapists’ views on parents’ engagement in Parent–Child Interaction Therapy (PCIT)"	2019	"International Journal of Language and Communication Disorders"	"54"	"4"	"http://doi.org/10.1111/1460-6984.12459"
"4d7a6e3c"	"Carmichael, K., Becker, K."	"The New York City-New Orleans connection: Evidence from constraint ranking comparison"	2018	"Language Variation and Change"	"30"	"3"	"http://doi.org/10.1017/S0954394518000133"
"e65ea7d3"	"Abdelaziz, A., Kover, S.T., Wagner, M., Naigles, L.R."	"The shape bias in children with autism spectrum disorder: Potential sources of individual differences"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"11"	"http://doi.org/10.1044/2018_JSLHR-L-RSAUT-18-0027"
"0e7ceb48"	"Istrate, M.S."	"Considérations sur la vitalité des emprunts slavons en roumain"	2018	"Revue Roumaine de Linguistique"	"63"	"4"	"http://doi.org/"
"94180962"	"Preston, J.L., McAllister, T., Phillips, E., Boyce, S., Tiede, M., Kim, J.S., Whalen, D.H."	"Treatment for residual rhotic errors with high-and low-frequency ultrasound visual feedback: A single-case experimental design"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"8"	"http://doi.org/10.1044/2018_JSLHR-S-17-0441"
"d8ffeae7"	"Ndimande, B.S."	"Unraveling the neocolonial epistemologies: Decolonizing research toward transformative literacy"	2018	"Journal of Literacy Research"	"50"	"3"	"http://doi.org/10.1177/1086296X18784699"
"73a0e11b"	"Rezak, I."	"Numismatic evidence of jewish communal life in Poland"	2018	"Scripta Judaica Cracoviensia"	"16"	""	"http://doi.org/10.4467/20843925SJ.18.001.10815"
"23a79e3d"	"Skalicky, S."	"Lexical priming in humorous satirical newspaper headlines"	2018	"Humor"	"31"	"4"	"http://doi.org/10.1515/humor-2017-0061"
"fccbd10f"	"Cartron, A."	"The process of dictionarisation in English for Police Purposes: Dictionaries, glossaries and encyclopaedias as entry points in the specialised language and communities of policing and law enforcement"	2019	"ASp"	""	"75"	"http://doi.org/10.4000/ASP.5842"
"2bdfa4b9"	"Jamroga, W., Malvone, V., Murano, A."	"Natural strategic ability"	2019	"Artificial Intelligence"	"277"	""	"http://doi.org/10.1016/j.artint.2019.103170"
"ca8966a8"	"Siloni, T., Horvath, J., Klunover, H., Wexler, K."	"Idiom storage and the lexicon"	2018	"Journal of Linguistics"	"54"	"1"	"http://doi.org/10.1017/S0022226717000251"
"9b626308"	"Lam, Y.W., Hew, K.F., Chiu, K.F."	"Improving argumentative writing: Effects of a blended learning approach and gamification"	2018	"Language Learning and Technology"	"22"	"1"	"http://doi.org/"
"238ba467"	"Crossley, J."	"A Chaotic Jesus: A Response to Simon Joseph"	2018	"Journal for the Study of the Historical Jesus"	"16"	"1"	"http://doi.org/10.1163/17455197-01601004"
"93cc84b9"	"Feodorov, A."	"Peirce's garden of forking metaphors"	2018	"Sign Systems Studies"	"46"	"2-3"	"http://doi.org/10.12697/SSS.2018.46.2-3.01"
"8e15782f"	"Zein, S."	"English, multilingualism and globalisation in Indonesia"	2019	"English Today"	"35"	"1"	"http://doi.org/10.1017/S026607841800010X"
"a541c5a9"	"[No author name available]"	"Masthead"	2018	"Journal of speech, language, and hearing research : JSLHR"	"61"	"11"	"http://doi.org/10.1044/2018_Nov2018JSLHRMasthead"
"cf00e89f"	"Ivačič, Ž.J., Kadunc, B., Mlakar, Š., Schmid, Š."	"Accessibility of the constitution of the Republic of Slovenia for persons with intellectual disabilities -Dilemmas and challenges | Dostopnost Ustave RS za ljudi z motnjami v duševnem razvoju -Dileme in izzivi"	2018	"Slavia Centralis"	""	"2"	"http://doi.org/"
"06441865"	"Wasserscheidt, P."	"A usage-based approach to \"language\" in language contact"	2019	"Applied Linguistics Review"	""	""	"http://doi.org/10.1515/applirev-2019-0032"
"31abd118"	"Jardine, A."	"The Expressivity of Autosegmental Grammars"	2019	"Journal of Logic, Language and Information"	"28"	"1"	"http://doi.org/10.1007/s10849-018-9270-x"
"f4bf7747"	"Kong, A.P.-H., Wong, C.W.-Y."	"An integrative analysis of spontaneous storytelling discourse in aphasia: Relationship with listeners’ rating and prediction of severity and fluency status of aphasia"	2018	"American Journal of Speech-Language Pathology"	"27"	"4"	"http://doi.org/10.1044/2018_AJSLP-18-0015"
"a4c2fabd"	"Nolden, S., Ibrahim, C.N., Koch, I."	"Cognitive control in the cocktail party: Preparing selective attention to dichotically presented voices supports distractor suppression"	2019	"Attention, Perception, and Psychophysics"	"81"	"3"	"http://doi.org/10.3758/s13414-018-1620-x"
"9ef03bef"	"Wolny, R.W."	"Multicultural Australia. Narratives of conflict, narratives of reconciliation: From politicians’ speeches to stolen generations narratives"	2018	"British and American Studies"	"24"	""	"http://doi.org/"
"86af445c"	"Steadman, A., Kayi-Aydar, H., Vogel, S.M."	"From college composition to ESL: Negotiating professional identities, new understandings, and conflicting pedagogies"	2018	"System"	"76"	""	"http://doi.org/10.1016/j.system.2018.04.013"
"919fe3d8"	"Denman, J., Van Schooten, E., De Graaff, R."	"Attitudinal factors and the intention to learn English in pre-vocational secondary bilingual and mainstream education"	2018	"Dutch Journal of Applied Linguistics"	"7"	"2"	"http://doi.org/10.1075/dujal.18005.den"
"6ff84b67"	"Leone, M."	"City of Nostalgia: The Semiotics of Urban Retrotopias"	2019	"Chinese Semiotic Studies"	"15"	"1"	"http://doi.org/10.1515/css-2019-0005"
"85ef900a"	"Esteban-Segura, L."	"A study of noun-deriving suffixes in competition in middle English"	2018	"Miscelanea"	"57"	""	"http://doi.org/"
"23673260"	"Whitt, R.J."	"“And all this is spoken of the naturall byrth …”: Metadiscourse in The Birth of Mankind and its German source text, Rosengarten"	2018	"English Text Construction"	"11"	"2"	"http://doi.org/10.1075/etc.00010.whi"
"b8c76bd6"	"Sikveland, R.O."	"Failed summons: Phonetic features of persistence and intensification in crisis negotiation"	2019	"Journal of Pragmatics"	"150"	""	"http://doi.org/10.1016/j.pragma.2019.01.023"
"0e428f05"	"Stell, G."	"Dimensions of sociolinguistic distinction in postcolonial ethnic diversity: Folk perceptions of language across Namibia's rural/urban divide"	2019	"Lingua"	"226"	""	"http://doi.org/10.1016/j.lingua.2019.05.004"
"7237ee97"	"Carlon, J.M."	"You can go home again: Pliny the younger writes to Comum"	2018	"Bulletin of the Institute of Classical Studies"	"61"	"2"	"http://doi.org/10.1111/2041-5370.12082"
"7d4f9d08"	"Yeldham, M."	"Viewing L2 captioned videos: what's in it for the listener?"	2018	"Computer Assisted Language Learning"	"31"	"4"	"http://doi.org/10.1080/09588221.2017.1406956"
"4080bce9"	"Nadeem, N.H."	"Students’ perceptions about the impact of using padlet on class engagement: An exploratory case study"	2019	"International Journal of Computer-Assisted Language Learning and Teaching"	"9"	"4"	"http://doi.org/10.4018/IJCALLT.2019100105"
"3ec92645"	"Bodor, A."	"The reception of the septuagint in the Peshitta of Isaiah"	2019	"Vetus Testamentum"	"69"	"1"	"http://doi.org/10.1163/15685330-12341347"
"f2e14fc7"	"Askoul, S."	"Eu immigration in the british press: How was immigration reported immediately prior to the EU referendum?"	2018	"Training, Language and Culture"	"2"	"2"	"http://doi.org/10.29366/2018tlc.2.2.5"
"6d26e705"	"Wolfram, W., Waldorf, K."	"Talking black in America"	2019	"English Today"	"35"	"1"	"http://doi.org/10.1017/S0266078418000500"
"1665f690"	"Myhr, A.B."	"Minne, glemsel og identitet i Jonas Hassen Khemiris romaner"	2018	"European Journal of Scandinavian Studies"	"48"	"1"	"http://doi.org/10.1515/ejss-2018-0006"
"f9c4b130"	"Schremm, A., Novén, M., Horne, M., Söderström, P., van Westen, D., Roll, M."	"Cortical thickness of planum temporale and pars opercularis in native language tone processing"	2018	"Brain and Language"	"176"	""	"http://doi.org/10.1016/j.bandl.2017.12.001"
"16703fd7"	"Cosgrove, C.H."	"An ancient Greek lament form"	2018	"Journal of Hellenic Studies"	"138"	""	"http://doi.org/10.1017/S0075426918000101"
"56dfa146"	"Garzone, G.E."	"Scientific knowledge and legislative drafting: Focus on surrogacy laws"	2018	"Languages Cultures Mediation"	"5"	"1"	"http://doi.org/10.7358/lcm-2018-001-garz"
"322dc27b"	"Hou, G., Jiang, Q."	"GP and NCP: A challenge to the two new pragmatic principles that challenge Grice"	2019	"Chinese Semiotic Studies"	"15"	"1"	"http://doi.org/10.1515/css-2019-0002"
"2b4ddbac"	"Yam, S.-Y.S."	"Citizenship discourse in Hong Kong: The limits of familial tropes"	2018	"Quarterly Journal of Speech"	"104"	"1"	"http://doi.org/10.1080/00335630.2017.1401222"
"1784b25b"	"Namaziandost, E., Shatalebi, V., Nasri, M."	"The impact of cooperative learning on developing speaking ability and motivation toward learning English"	2019	"Journal of Language and Education"	"5"	"3"	"http://doi.org/10.17323/jle.2019.9809"
"031e6240"	"LaCross, L."	"Pragmatic trends in French future variant selection"	2019	"Journal of Pragmatics"	"149"	""	"http://doi.org/10.1016/j.pragma.2019.06.011"
"a07e25f5"	"Hoeckelmann, M."	"To rot and not to die: Punitive emasculation in early and medieval China"	2019	"T'oung Pao"	"105"	"1-2"	"http://doi.org/10.1163/15685322-10512P01"
"f76ed349"	"Koh, K., Burke, L.E.C.-A., Luke, A., Gong, W., Tan, C."	"Developing the assessment literacy of teachers in Chinese language classrooms: A focus on assessment task design"	2018	"Language Teaching Research"	"22"	"3"	"http://doi.org/10.1177/1362168816684366"
"43c8a091"	"Brucart, J.M., Xiqués, T.M."	"Some issues about the perfect"	2018	"Catalan Journal of Linguistics"	"17"	""	"http://doi.org/10.5565/rev/catjl.243"
"dfceffdb"	"Pavelescu, L.M."	"Motivation and emotion in the EFL learning experience of romanian adolescent students: Two contrasting cases"	2019	"Studies in Second Language Learning and Teaching"	"9"	"1"	"http://doi.org/10.14746/ssllt.2019.9.1.4"
"55909671"	"Pennisi, P."	"THE INDIVIDUAL NARCOSIS of CREATIVITY"	2019	"Reti Saperi Linguaggi"	"6"	"1"	"http://doi.org/10.12832/94731"
"775e5b97"	"Yana, Y., Mineshima, K., Bekki, D."	"Variable Handling and Compositionality: Comparing DRT and DTS"	2019	"Journal of Logic, Language and Information"	"28"	"2"	"http://doi.org/10.1007/s10849-019-09294-3"
"bbc00f70"	"Nasir, C., Yusuf, Y.Q., Wardana, A."	"A qualitative study of teacher talk in an EFL classroom interaction in Aceh Tengah, Indonesia"	2019	"Indonesian Journal of Applied Linguistics"	"8"	"3"	"http://doi.org/10.17509/ijal.v8i3.15251"
"5a0a52ce"	"Chong, J.K., Chong, D."	"Epiepistemology/neuro-semantic programming"	2019	"Semiotica"	"2019"	"229"	"http://doi.org/10.1515/sem-2017-0165"
"68a99f65"	"Calafato, R., Tang, F."	"Multilingualism and gender in the UAE: A look at the motivational selves of Emirati teenagers"	2019	"System"	"84"	""	"http://doi.org/10.1016/j.system.2019.06.006"
"811df476"	"Hohlbaum, K., Dressel, K., Lange, I., Wellner, B., Sáez, L.E., Huber, W., Grande, M., Amunts, K., Grodzinsky, Y., Heim, S."	"Sentence repetition deficits in the logopenic variant of PPA: Linguistic analysis of longitudinal and cross-sectional data"	2018	"Aphasiology"	"32"	"12"	"http://doi.org/10.1080/02687038.2017.1423271"
"dabfab17"	"Signori, M."	"Variations on a theme by Avicenna in al-Gazālī's Maqāsid al-falāsifa"	2018	"Annali della Scuola Normale Superiore di Pisa, Classe di Lettere e Filosofia"	"10"	"2"	"http://doi.org/"
"086f9534"	"Nagy, I.K."	"Disputed Words of Disputed Territories: Whose Is Kürtoskalács?"	2018	"Acta Universitatis Sapientiae, Philologica"	"10"	"3"	"http://doi.org/10.2478/ausp-2018-0028"
"830cbe89"	"Bouchery, P., Longmailai, M."	"The kinship terminology of the dimasa: Alternate generation equivalence in the Tibeto-Burman area"	2019	"Anthropological Linguistics"	"60"	"3"	"http://doi.org/10.1353/anl.2019.0005"
"e0434abb"	"Szemán, R.K."	"Slavic antiquities and forgeries as means for the shaping of Canons"	2019	"Studia Slavica Academiae Scientiarum Hungaricae"	"64"	"1"	"http://doi.org/10.1556/060.2019.64105"
