"row_num","ID","clickable_doi","Title","Year","Authors","year_split"
165,"0e762e8e","http://doi.org/10.5565/rev/catjl.136","Pleonastic tet in the lapscheure dialect",2008,"Haegeman, L., Van De Velde, D.","Pre-OS"
166,"51cb5759","http://doi.org/","'Der wiener aus hofmannsthal': The making of Max Mell's Das Apostelspiel",2009,"Beniston, J.","Pre-OS"
167,"d450f8d8","http://doi.org/10.1016/j.cognition.2008.07.013","The spacing effect in children's memory and category induction",2008,"Vlach, H.A., Sandhofer, C.M., Kornell, N.","Pre-OS"
168,"a4dffcd8","http://doi.org/10.1016/j.artint.2008.12.004","Psychiatric document retrieval using a discourse-aware model",2009,"Yu, L.-C., Wu, C.-H., Jang, F.-L.","Pre-OS"
169,"66233d34","http://doi.org/10.1111/j.1467-971X.2009.01593.x","Modals and quasi-modals in world Englishes",2009,"Collins, P.","Pre-OS"
170,"fffbdffe","http://doi.org/10.1515/jlse.2008.001","We are you: The plural and the dual in \""we\"" fictional narratives",2008,"Marcus, A.","Pre-OS"
171,"7f67e37f","http://doi.org/10.1080/02687030802669534","Conversational script performance in adults with non-fluent aphasia: Treatment intensity and aphasia severity",2009,"Lee, J.B., Kaye, R.C., Cherney, L.R.","Pre-OS"
172,"b3d09153","http://doi.org/10.1632/pmla.2009.124.2.533","Emily Dickinson's animal pedagogies",2009,"Boggs, C.G.","Pre-OS"
173,"b7f8e380","http://doi.org/10.1142/S1793351X08000555","Lowering the Barriers to Participation in the Development of Human-Artifact Interaction Systems",2008,"Guo, B.I.N., Satake, S., Imai, M.","Pre-OS"
174,"9e468617","http://doi.org/10.1016/j.cognition.2009.08.006","Is banara really a word?",2009,"Qiao, X., Forster, K., Witzel, N.","Pre-OS"
175,"cfe4a7ca","http://doi.org/10.1007/s10503-009-9166-7","Making connections: Categorisations and particularisations in students' literary argument",2009,"Rødnes, K.A.","Pre-OS"
176,"0ca417ed","http://doi.org/10.1017/s1138741600004583","Maternal concepts and expectations regarding a preterm infant",2008,"Padovani, F.H.P., Linhares, M.B.M., Pinto, I.D., Duarte, G., Martinez, F.E.","Pre-OS"
177,"f55b8ca0","http://doi.org/10.1016/j.cognition.2007.12.001","Intersensory redundancy accelerates preverbal numerical competence",2008,"Jordan, K.E., Suanda, S.H., Brannon, E.M.","Pre-OS"
178,"eecc2560","http://doi.org/10.1515/TEXT.2008.019","Constructing ethnicity in New Zealand workplace stories",2008,"Marra, M., Holmes, J.","Pre-OS"
179,"81d76de1","http://doi.org/","The good soldier's end: From suicide to martyrdom",2008,"Woods, D.","Pre-OS"
180,"a56108c0","http://doi.org/10.1007/s10849-008-9073-6","A logic of situated resource-bounded agents",2009,"Alechina, N., Logan, B.","Pre-OS"
181,"2e2e247a","http://doi.org/10.1515/angl.2008.071","Stefan Jurasinski, Ancient Privileges: ‘Beowulf’, Law, and the Making of Germanic Antiquity; John M. Hill, The Narrative Pulse of ‘Beowulf’: Arrivals and Departures",2008,"Reichl, K.","Pre-OS"
182,"3c3541e8","http://doi.org/10.1080/00335630802210377","An inflammatory fag and a queer form: Larry Kramer, polemics, and rhetorical agency",2008,"Rand, E.J.","Pre-OS"
183,"a205f1b7","http://doi.org/10.1080/14790710802152438","Multilingual education in Macao",2009,"Young, M.Y.C.","Pre-OS"
184,"34c90b83","http://doi.org/10.1007/s11185-008-9032-5","On the edition of the February Menaion",2009,"Krysko, V.","Pre-OS"
185,"6badd213","http://doi.org/10.1075/nowele.53.05ham","An etymological note on english Ta and Ta-Ta",2008,"Hamp, E.P.","Pre-OS"
186,"381dbc12","http://doi.org/10.1016/j.pragma.2007.06.004","The role of the overt expression of first and second person subject in Japanese",2008,"Lee, D.-Y., Yonezawa, Y.","Pre-OS"
187,"906cda11","http://doi.org/10.1037/a0014873","In Search of Decay in Verbal Short-Term Memory",2009,"Berman, M.G., Jonides, J., Lewis, R.L.","Pre-OS"
188,"beec0fae","http://doi.org/10.3758/APP.71.2.248","Logical recoding of S-R rules can reverse the effects of spatial S-R correspondence",2009,"Wühr, P., Biebl, R.","Pre-OS"
189,"d9d92cd2","http://doi.org/10.1080/03740460903364219","The macro-level social meanings of late-modern Danish accents",2009,"Kristiansen, T.","Pre-OS"
190,"cd8813d1","http://doi.org/10.1177/0261927X08322482","Presentation of the political self: Commitment in electoral media dialogue",2008,"Johansson, M.","Pre-OS"
191,"63620b9d","http://doi.org/10.1075/jlp.8.2.07leo","Coping with collective responsibilities an explorative study on Italian historical identity across three generations",2009,"Leone, G., Curigliano, G.","Pre-OS"
192,"bea538c4","http://doi.org/10.1556/AAnt.48.2008.1-2.22","Some thoughts on the fragments of antiphon",2008,"Mészáros, T.","Pre-OS"
193,"22be090d","http://doi.org/10.1044/1092-4388(2008/070)","Stalls and revisions: A developmental perspective on sentence production",2008,"Rispoli, M., Hadley, P., Holt, J.","Pre-OS"
194,"16ba6c81","http://doi.org/10.1556/Acr.9.2008.2.2","Explicitness in translation and interpreting: A critical review and some empirical evidence (of an elusive concept)",2008,"Baumgarten, N., Meyer, B., Özçetin, D.","Pre-OS"
195,"aae91e63","http://doi.org/10.1044/1092-4388(2008/021)","Swallowing and dysphagia rehabilitation: Translating principles of neural plasticity into clinically oriented evidence",2008,"Robbins, J., Butler, S.G., Daniels, S.K., Gross, R.D., Langmore, S., Lazarus, C.L., Martin-Harris, B., McCabe, D., Musson, N., Rosenbek, J.C.","Pre-OS"
196,"250a51b7","http://doi.org/10.1080/01434630802147882","The meaning of English words across cultures, with a focus on Cameroon and Hong Kong",2009,"Bobda, A.S.","Pre-OS"
197,"71585257","http://doi.org/10.1080/02666030.2008.9628684","Symbols of coins of the vijayanagara empire",2008,"Mears, B.","Pre-OS"
198,"3ad32412","http://doi.org/10.1017/S0022226708005343","English focus inversion",2008,"Culicover, P.W., Winkler, S.","Pre-OS"
199,"5062b21b","http://doi.org/10.2307/20467909","Unamuno, the reader, and the hermeneutical gap",2008,"Longhurst, C.A.","Pre-OS"
200,"38ef74f3","http://doi.org/10.2167/laic298.0","Intercultural communication and the challenges of migration",2008,"Verschueren, J.","Pre-OS"
201,"2f795a10","http://doi.org/10.1080/23268263.2009.10761521","Essay Unsung Heroes Building an Actor-Centered Company at Oregon Shakespeare Festival An Interview with John Sipes &amp; Scott Kaiser",2009,"Johnson, M.","Pre-OS"
202,"6d6220da","http://doi.org/10.1162/coli.07-056-R1-07-027","Algorithms for deterministic incremental dependency parsing",2008,"Nivre, J.","Pre-OS"
203,"26d646f0","http://doi.org/10.1007/s11145-007-9098-2","Using response to kindergarten and first grade intervention to identify children at-risk for long-term reading difficulties",2008,"Vellutino, F.R., Scanlon, D.M., Zhang, H., Schatschneider, C.","Pre-OS"
204,"9a8fed7d","http://doi.org/","Literary politics and the euripidean vita",2008,"[No author name available]","Pre-OS"
205,"de780453","http://doi.org/10.1632/pmla.2009.124.2.542","Animal studies and the deconstruction of character",2009,"Boehrer, B.","Pre-OS"
206,"5184ded3","http://doi.org/10.1177/0093650209338905","Exploring the association between news use and social capital: Evidence of variance by ethnicity and medium",2009,"Beaudoin, C.E.","Pre-OS"
207,"f885aaba","http://doi.org/10.17239/l1esll-2010.10.01.05","Using asl and print-based sign to build fluency and greater independence with written english among deaf students",2009,"Wolbers, K.A.","Pre-OS"
208,"de847c78","http://doi.org/10.1418/30930","Compounds in Swedish",2009,"Niemi, S.","Pre-OS"
209,"db9e2eae","http://doi.org/10.3758/APP.71.5.989","Spatial cuing does not affect the magnitude of the attentional blink",2009,"Ghorashi, S., Enns, J.T., Spalek, T.M., Di Lollo, V.","Pre-OS"
210,"4162ee49","http://doi.org/10.1080/10720530802255202","What will hatch? a constructivist autobiographical account of writing poetry",2008,"King, N.","Pre-OS"
211,"693a0b10","http://doi.org/10.3176/lu.2008.3.04","Syntactic functions of modal words in modern Mari",2008,"Anisimova, O.","Pre-OS"
212,"6cbe809e","http://doi.org/10.1080/1750399X.2009.10798783","Doctoral work in translation studies as an interdisciplinary mutual learning process: How a translator, teacher educator and linguistic typologist worked together",2009,"Burns, A., Kim, M., Matthiessen, C.M.I.M.","Pre-OS"
213,"d2483cca","http://doi.org/10.1177/1750481308098764","Television news, narrative conventions and national imagination",2009,"Mihelj, S., Bajt, V., Pankov, M.","Pre-OS"
214,"7f78d1bc","http://doi.org/10.1080/02687030701536024","Observing people with aphasia: Environmental factors that influence their community participation",2008,"Howe, T.J., Worrall, L.E., Hickson, L.M.H.","Pre-OS"
215,"f0df89c3","http://doi.org/10.1080/09588220802447727","Construction grammar in ICALL",2008,"Schulze, M., Penner, N.","Pre-OS"
216,"ad301c73","http://doi.org/10.1016/j.bandl.2008.01.005","Individual differences in the acquisition of second language phonology",2009,"Golestani, N., Zatorre, R.J.","Pre-OS"
217,"b96a1a09","http://doi.org/10.1111/j.1944-9720.2009.01049.x","Student preconceptions of japanese language learning in 1989 and 2004",2009,"Hayashi, A.","Pre-OS"
218,"ae251a3d","http://doi.org/","Fontane and the programmatic realists: Contrasting theories of the novel",2008,"Bowman, P.J.","Pre-OS"
219,"e6592272","http://doi.org/10.1002/j.1545-7249.2009.tb00251.x","Dynamic speaking assessments",2009,"Hill, K., Sabet, M.","Pre-OS"
220,"b1410255","http://doi.org/10.1080/01638530902959596","Keeping track of speaker's perspective: The role of social identity",2009,"Senay, I., Keysar, B.","Pre-OS"
221,"158348bf","http://doi.org/10.2478/v10122-009-0007-9","Dangla-migama and afro-asiatic ii: Bidiya č- and",2009,"Takács, G.","Pre-OS"
222,"227f86a0","http://doi.org/10.1177/0033688208091142","The creative second language lesson: The contribution of the role-play technique to the teaching of a second language in immigrant classes",2008,"Magos, K., Politi, F.","Pre-OS"
223,"ac5dfc85","http://doi.org/10.1075/is.10.3.02hut","The art of gate-crashing bringing HRI into users homes",2009,"Hüttenrauch, H., Topp, E.A., Eklundh, K.S.","Pre-OS"
224,"268ad450","http://doi.org/10.1515/les.2009.027","Wie heißt „Babyklappe‟ auf Spanisch? Entsprechungslücken als dolmetschspezifischer Problemfall",2009,"Kutz, W.","Pre-OS"
225,"b0e14a30","http://doi.org/10.1075/nowele.54-55.11ham","Germanic fapmaz and gravity in the north",2008,"Hamp, E.P.","Pre-OS"
226,"1993be3f","http://doi.org/10.1515/THLI.2008.017","Why Be Articulate? Two ways to look at the Transparency Theory",2008,"Krahmer, E.","Pre-OS"
227,"6eb77de3","http://doi.org/10.1515/HUMR.2009.003","Humor theory and the fear of being laughed at",2009,"Davies, C.","Pre-OS"
228,"c46616d9","http://doi.org/10.1007/s10849-008-9072-7","Diversity of agents and their interaction",2009,"Liu, F.","Pre-OS"
229,"7e3f2177","http://doi.org/10.1080/02687030801942981","Progressive language impairments: Definitions, diagnoses, and prognoses",2009,"Croot, K.","Pre-OS"
230,"ffce0a9e","http://doi.org/10.1179/000127909804775623","Adamastor, gigantomachies, and the literature of exile in Camões' Lusíads",2009,"Hilton, J.","Pre-OS"
231,"63eb8491","http://doi.org/10.1016/j.system.2008.12.006","The relative effectiveness of different types of direct written corrective feedback",2009,"Bitchener, J., Knoch, U.","Pre-OS"
232,"f5dbe587","http://doi.org/10.1017/S026607840999040X","The ET Column: Thoughts from Kolkata on English in India",2009,"Graddol, D.","Pre-OS"
233,"7f3c36a2","http://doi.org/10.1080/10573560802683663","Using explicit instruction to promote vocabulary learning for struggling readers",2009,"Taylor, D.B., Mraz, M., Nichols, W.D., Rickelman, R.J., Wood, K.D.","Pre-OS"
234,"bb21b84d","http://doi.org/10.1093/elt/ccn038","Learner autonomy",2008,"Smith, R.","Pre-OS"
235,"0ddaefdf","http://doi.org/10.1017/S0047404509990443","Speaking beauties: Linguistic posturing, language inequality, and the construction of a Tanzanian beauty queen",2009,"Billings, S.","Pre-OS"
236,"b1aca576","http://doi.org/10.1016/j.specom.2007.07.005","Adapting speaking after evidence of misrecognition: Local and global hyperarticulation",2008,"Stent, A.J., Huffman, M.K., Brennan, S.E.","Pre-OS"
237,"a5d06adb","http://doi.org/10.3138/cmlr.64.3.429","L2 learner production and processing of collocation: A multi-study perspective",2008,"Siyanova, A., Schmitt, N.","Pre-OS"
238,"7726ca7b","http://doi.org/10.1017/S1366728909990101","Finding le mot juste: Differences between bilingual and monolingual children's lexical access in comprehension and production",2009,"Yan, S., Nicoladis, E.","Pre-OS"
239,"eeeca0ab","http://doi.org/10.1080/09296170701794302","Identifying the main determinants of phonetic variation in the Newcastle Electronic Corpus of Tyneside English",2008,"Moisl, H., Maguire, W.","Pre-OS"
240,"7ca54e3e","http://doi.org/10.10.80/02666280701321704","Petrifaction and melancholia in dürer's lucretia",2008,"Hertel, C.","Pre-OS"
241,"38560d37","http://doi.org/10.1515/IPRG.2008.015","(Non)Compliance with directives among family and friends: Responding to social pressure and individual wants",2008,"Placencia, M.E.","Pre-OS"
242,"4b800ebe","http://doi.org/10.1515/zrph.2008.063","Georg A. Kaiser (ed.), Deutsche Romanistik – generativ",2008,"Klenk, U.","Pre-OS"
243,"e5b87f94","http://doi.org/10.1515/zrph.2009.088","Emmanuelle Labeau / Carl Vetters / Patrick Caudal (edd.), Sémantique et diachronie du système verbal français",2009,"Enghels, R.","Pre-OS"
244,"23b1e110","http://doi.org/10.1007/s11050-008-9031-5","Intensional verbs and their intentional objects",2008,"Moltmann, F.","Pre-OS"
245,"64cf897b","http://doi.org/10.1515/COGL.2009.027","A dynamic view of usage and language acquisition",2009,"Langacker, R.W.","Pre-OS"
246,"484788f3","http://doi.org/10.1080/02687030701820436","Going on with optimised feet: Evidence for the interaction between segmental and metrical structure in phonological encoding from a case of primary progressive aphasia",2008,"Janßen, U., Domahs, F.","Pre-OS"
247,"c119349f","http://doi.org/10.1075/gest.8.3.05ken","Some reflections on the relationship between ‘gesture’ and ‘sign’",2008,"Kendon, A.","Pre-OS"
248,"2745bc94","http://doi.org/10.1016/j.lingua.2008.10.005","On links and tails in Italian",2009,"Brunetti, L.","Pre-OS"
249,"f26c174e","http://doi.org/10.1111/j.1756-8765.2008.01011.x","Worked Examples and Tutored Problem Solving: Redundant or Synergistic Forms of Support?",2009,"Salden, R.J.C.M., Aleven, V.A.W.M.M., Renkl, A., Schwonke, R.","Pre-OS"
250,"2511c577","http://doi.org/10.1016/j.lingua.2007.10.020","Noun incorporation and the progressive in German",2009,"Barrie, M., Spreng, B.","Pre-OS"
251,"3ebf4add","http://doi.org/10.1080/14664200903116295","Motives and outcomes of New Zealand sign language legislation: A comparative study between New Zealand and Finland",2009,"Reffell, H., McKee, R.L.","Pre-OS"
252,"4cf53104","http://doi.org/10.1353/bhs.0.0025","Popular literary lieux de mémoire and Galician identity in Manuel Rivas's en salvaxe compaña",2009,"Romero, E.R.","Pre-OS"
253,"4c17af36","http://doi.org/10.1093/jss/fgp007","On the Arabian origins of the Qur'ān: The case of al-furqān",2009,"Rubin, U.","Pre-OS"
254,"77ea3a66","http://doi.org/10.9793/elsj.26.1_132","On Double Verb Constructions in English: With Special Reference to Grammaticalization",2009,"Kume, Y.","Pre-OS"
255,"48d68146","http://doi.org/","The weariness of a wing tensed for a long time",2009,"De Jesús, P., Cluster, D.","Pre-OS"
256,"34cf39be","http://doi.org/10.1002/j.1545-7249.2009.tb00191.x","The denial of ideology in perceptions of 'nonnative speaker' teachers",2009,"Holliday, A., Aboshiha, P.","Pre-OS"
257,"5992ac31","http://doi.org/10.1111/j.1944-9720.2008.tb03322.x","ESL theory-practice dynamics: The difficulty of integrating sociocultural perspectives into pedagogical practices",2008,"Ajayi, L.","Pre-OS"
258,"fc4fd14e","http://doi.org/10.1017/S136067430800261X","Booster prefixes in Old English - An alternative view of the roots of ME forsooth",2008,"Lenker, U.","Pre-OS"
